"","Taxon","site","avgPerHa","totalcover","flowering.duration","leaf.area","maximum.height","seed.mass","SLA","wood.density","growthForm","source"
"5454","Ochna.serrulata",16,0,12953.9856968428,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5645","Passiflora.edulis",16,0,12953.9856968428,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6298","Ricinus.communis",16,0,12953.9856968428,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6519","Schefflera.actinophylla",16,0,12953.9856968428,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6611","Senna.pendula",16,0,12953.9856968428,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6677","Senna.septemtrionalis",16,0,12953.9856968428,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6824","Solanum.mauritianum",16,1,12953.9856968428,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7291","Tecoma.capensis",16,0,12953.9856968428,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7331","Tecoma.stans",16,0,12953.9856968428,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"601","Aristolochia.elegans",17,0,11102.7743271222,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1241","Cardiospermum.grandiflorum",17,0,11102.7743271222,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1585","Celtis.sinensis",17,0,11102.7743271222,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1629","Cinnamomum.camphora",17,0,11102.7743271222,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2300","Cyperus.involucratus",17,0,11102.7743271222,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2503","Desmodium.spp",17,0,11102.7743271222,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3292","Eugenia.uniflora",17,0,11102.7743271222,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4268","Lantana.camara",17,1,11102.7743271222,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4313","Leucaena.leucocephala",17,0,11102.7743271222,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4362","Ligustrum.lucidum",17,0,11102.7743271222,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4413","Ligustrum.sinense",17,0,11102.7743271222,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4714","Macfadyena.unguiscati",17,1,11102.7743271222,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5429","Ochna.serrulata",17,0,11102.7743271222,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5641","Passiflora.edulis",17,0,11102.7743271222,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6299","Ricinus.communis",17,0,11102.7743271222,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6515","Schefflera.actinophylla",17,0,11102.7743271222,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6626","Senna.pendula",17,0,11102.7743271222,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6665","Senna.septemtrionalis",17,0,11102.7743271222,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6849","Solanum.mauritianum",17,0,11102.7743271222,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7280","Tecoma.capensis",17,0,11102.7743271222,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7347","Tecoma.stans",17,0,11102.7743271222,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"573","Aristolochia.elegans",18,0,20668.7134004207,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1258","Cardiospermum.grandiflorum",18,0,20668.7134004207,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1609","Celtis.sinensis",18,0,20668.7134004207,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1671","Cinnamomum.camphora",18,1,20668.7134004207,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2308","Cyperus.involucratus",18,0,20668.7134004207,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2507","Desmodium.spp",18,0,20668.7134004207,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3273","Eugenia.uniflora",18,1,20668.7134004207,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4266","Lantana.camara",18,1,20668.7134004207,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4336","Leucaena.leucocephala",18,0,20668.7134004207,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4390","Ligustrum.lucidum",18,0,20668.7134004207,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4440","Ligustrum.sinense",18,0,20668.7134004207,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4722","Macfadyena.unguiscati",18,0,20668.7134004207,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5430","Ochna.serrulata",18,1,20668.7134004207,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5639","Passiflora.edulis",18,1,20668.7134004207,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6310","Ricinus.communis",18,0,20668.7134004207,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6523","Schefflera.actinophylla",18,1,20668.7134004207,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6627","Senna.pendula",18,1,20668.7134004207,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6670","Senna.septemtrionalis",18,1,20668.7134004207,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6858","Solanum.mauritianum",18,0,20668.7134004207,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7262","Tecoma.capensis",18,0,20668.7134004207,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7309","Tecoma.stans",18,0,20668.7134004207,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"592","Aristolochia.elegans",19,0,25177.4338160694,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1246","Cardiospermum.grandiflorum",19,0,25177.4338160694,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1616","Celtis.sinensis",19,1,25177.4338160694,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1630","Cinnamomum.camphora",19,1,25177.4338160694,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2332","Cyperus.involucratus",19,0,25177.4338160694,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2467","Desmodium.spp",19,0,25177.4338160694,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3282","Eugenia.uniflora",19,0,25177.4338160694,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4231","Lantana.camara",19,1,25177.4338160694,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4315","Leucaena.leucocephala",19,0,25177.4338160694,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4358","Ligustrum.lucidum",19,0,25177.4338160694,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4403","Ligustrum.sinense",19,0,25177.4338160694,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4746","Macfadyena.unguiscati",19,0,25177.4338160694,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5423","Ochna.serrulata",19,0,25177.4338160694,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5670","Passiflora.edulis",19,0,25177.4338160694,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6301","Ricinus.communis",19,0,25177.4338160694,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6518","Schefflera.actinophylla",19,1,25177.4338160694,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6602","Senna.pendula",19,0,25177.4338160694,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6682","Senna.septemtrionalis",19,0,25177.4338160694,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6855","Solanum.mauritianum",19,0,25177.4338160694,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7293","Tecoma.capensis",19,0,25177.4338160694,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7319","Tecoma.stans",19,0,25177.4338160694,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"603","Aristolochia.elegans",20,0,4612.5737318482,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1242","Cardiospermum.grandiflorum",20,0,4612.5737318482,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1612","Celtis.sinensis",20,0,4612.5737318482,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1656","Cinnamomum.camphora",20,0,4612.5737318482,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2318","Cyperus.involucratus",20,0,4612.5737318482,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2476","Desmodium.spp",20,1,4612.5737318482,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3262","Eugenia.uniflora",20,0,4612.5737318482,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4256","Lantana.camara",20,1,4612.5737318482,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4316","Leucaena.leucocephala",20,0,4612.5737318482,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4371","Ligustrum.lucidum",20,0,4612.5737318482,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4414","Ligustrum.sinense",20,0,4612.5737318482,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4742","Macfadyena.unguiscati",20,1,4612.5737318482,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5419","Ochna.serrulata",20,0,4612.5737318482,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5635","Passiflora.edulis",20,0,4612.5737318482,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6335","Ricinus.communis",20,0,4612.5737318482,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6545","Schefflera.actinophylla",20,0,4612.5737318482,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6630","Senna.pendula",20,0,4612.5737318482,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6674","Senna.septemtrionalis",20,0,4612.5737318482,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6821","Solanum.mauritianum",20,0,4612.5737318482,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7267","Tecoma.capensis",20,0,4612.5737318482,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7339","Tecoma.stans",20,0,4612.5737318482,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"611","Aristolochia.elegans",21,0,3656.50793650794,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1260","Cardiospermum.grandiflorum",21,0,3656.50793650794,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1601","Celtis.sinensis",21,0,3656.50793650794,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1665","Cinnamomum.camphora",21,0,3656.50793650794,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2315","Cyperus.involucratus",21,0,3656.50793650794,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2505","Desmodium.spp",21,0,3656.50793650794,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3299","Eugenia.uniflora",21,0,3656.50793650794,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4233","Lantana.camara",21,1,3656.50793650794,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4350","Leucaena.leucocephala",21,0,3656.50793650794,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4359","Ligustrum.lucidum",21,0,3656.50793650794,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4419","Ligustrum.sinense",21,0,3656.50793650794,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4721","Macfadyena.unguiscati",21,1,3656.50793650794,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5442","Ochna.serrulata",21,0,3656.50793650794,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5651","Passiflora.edulis",21,0,3656.50793650794,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6331","Ricinus.communis",21,0,3656.50793650794,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6534","Schefflera.actinophylla",21,0,3656.50793650794,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6606","Senna.pendula",21,0,3656.50793650794,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6649","Senna.septemtrionalis",21,0,3656.50793650794,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6848","Solanum.mauritianum",21,0,3656.50793650794,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7273","Tecoma.capensis",21,0,3656.50793650794,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7323","Tecoma.stans",21,0,3656.50793650794,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"586","Aristolochia.elegans",22,0,27248.8578088578,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1262","Cardiospermum.grandiflorum",22,0,27248.8578088578,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1586","Celtis.sinensis",22,0,27248.8578088578,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1633","Cinnamomum.camphora",22,0,27248.8578088578,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2319","Cyperus.involucratus",22,0,27248.8578088578,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2500","Desmodium.spp",22,0,27248.8578088578,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3287","Eugenia.uniflora",22,0,27248.8578088578,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4230","Lantana.camara",22,1,27248.8578088578,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4349","Leucaena.leucocephala",22,0,27248.8578088578,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4399","Ligustrum.lucidum",22,0,27248.8578088578,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4443","Ligustrum.sinense",22,0,27248.8578088578,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4744","Macfadyena.unguiscati",22,1,27248.8578088578,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5415","Ochna.serrulata",22,0,27248.8578088578,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5642","Passiflora.edulis",22,0,27248.8578088578,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6322","Ricinus.communis",22,0,27248.8578088578,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6531","Schefflera.actinophylla",22,0,27248.8578088578,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6631","Senna.pendula",22,0,27248.8578088578,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6668","Senna.septemtrionalis",22,0,27248.8578088578,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6831","Solanum.mauritianum",22,0,27248.8578088578,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7284","Tecoma.capensis",22,0,27248.8578088578,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7336","Tecoma.stans",22,0,27248.8578088578,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"588","Aristolochia.elegans",23,0,23301.4537539432,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1271","Cardiospermum.grandiflorum",23,0,23301.4537539432,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1591","Celtis.sinensis",23,0,23301.4537539432,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1644","Cinnamomum.camphora",23,0,23301.4537539432,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2326","Cyperus.involucratus",23,1,23301.4537539432,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2488","Desmodium.spp",23,0,23301.4537539432,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3275","Eugenia.uniflora",23,0,23301.4537539432,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4240","Lantana.camara",23,1,23301.4537539432,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4323","Leucaena.leucocephala",23,0,23301.4537539432,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4367","Ligustrum.lucidum",23,0,23301.4537539432,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4401","Ligustrum.sinense",23,0,23301.4537539432,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4745","Macfadyena.unguiscati",23,1,23301.4537539432,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5434","Ochna.serrulata",23,0,23301.4537539432,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5658","Passiflora.edulis",23,0,23301.4537539432,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6328","Ricinus.communis",23,0,23301.4537539432,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6555","Schefflera.actinophylla",23,0,23301.4537539432,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6642","Senna.pendula",23,0,23301.4537539432,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6676","Senna.septemtrionalis",23,0,23301.4537539432,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6827","Solanum.mauritianum",23,0,23301.4537539432,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7277","Tecoma.capensis",23,0,23301.4537539432,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7337","Tecoma.stans",23,0,23301.4537539432,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"596","Aristolochia.elegans",24,0,15638.5716556032,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1261","Cardiospermum.grandiflorum",24,1,15638.5716556032,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1592","Celtis.sinensis",24,0,15638.5716556032,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1653","Cinnamomum.camphora",24,0,15638.5716556032,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2311","Cyperus.involucratus",24,0,15638.5716556032,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2495","Desmodium.spp",24,1,15638.5716556032,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3295","Eugenia.uniflora",24,0,15638.5716556032,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4226","Lantana.camara",24,1,15638.5716556032,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4345","Leucaena.leucocephala",24,0,15638.5716556032,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4377","Ligustrum.lucidum",24,0,15638.5716556032,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4402","Ligustrum.sinense",24,1,15638.5716556032,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4719","Macfadyena.unguiscati",24,1,15638.5716556032,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5455","Ochna.serrulata",24,0,15638.5716556032,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5668","Passiflora.edulis",24,0,15638.5716556032,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
