"","site","clim_dnrg","clim_isot","clim_pcld","clim_pdmt","clim_pdry","clim_prec","clim_psea","clim_pwet","clim_pwmt","clim_pwrm","clim_tavg","clim_tcld","clim_tdry","clim_tmax","clim_tmin","clim_trng","clim_tsea","clim_twet","clim_twrm","soil_awc","soil_bdw","soil_cly","soil_der","soil_des","soil_ece","soil_nto","soil_phc","soil_pto","soil_slt","soil_snd","soil_soc","CV.x","MDFAnnZer","CVAnnZer","MDFMDFWet.x","MDFMDFDry.x","CVMDFWet.x","CVMDFDry.x","HSPeak.x","HSMeanDur.x","MDFAnnHSNum.x","CVAnnHSNum.x","CVAnnHSPeak.x","CVAnnHSMeanDur.x","LSPeak.x","LSMeanDur.x","MDFAnnLSNum.x","CVAnnLSNum.x","CVAnnLSPeak.x","CVAnnLSMeanDur.x","MRateRise.x","MRateFall.x","CVAnnMRateRise.x","CVAnnMRateFall.x","BFI.x","CVAnnBFI.x","PS1YrARI.x","PS2YrARI.x","PS10YrARI.x","C_MDFM.x","M_MDFM.x","C_MinM.x","M_MinM.x","C_MaxM.x","M_MaxM.x","regulation","FDis","FDiv","FRic","FEve","RaoQ","nbsp","simpson","FunRao","redun","richness","exotics","SLA","seed.mass","maximum.height","flowering.duration","wood.density","leaf.area","richness.stand","CV.y","MDFMDFWet.y","MDFMDFDry.y","CVMDFWet.y","CVMDFDry.y","HSPeak.y","HSMeanDur.y","MDFAnnHSNum.y","CVAnnHSNum.y","CVAnnHSPeak.y","CVAnnHSMeanDur.y","LSPeak.y","LSMeanDur.y","MDFAnnLSNum.y","CVAnnLSNum.y","CVAnnLSPeak.y","CVAnnLSMeanDur.y","MRateRise.y","MRateFall.y","CVAnnMRateRise.y","CVAnnMRateFall.y","BFI.y","CVAnnBFI.y","PS1YrARI.y","PS2YrARI.y","PS10YrARI.y","C_MDFM.y","M_MDFM.y","C_MinM.y","M_MinM.y","C_MaxM.y","M_MaxM.y","replicate"
"soil_ece",0.0405973173754754,0.866313545970179,0.303294298027231,-0.7063022843336,-0.758091798792935,-0.707867706420695,-0.666425129132514,0.451003697275925,-0.638905733662448,-0.697752454650833,-0.650134269995147,-0.614473915802089,-0.804873788819147,-0.767617374404595,0.315827964435336,-0.895589446004732,0.881258409399347,0.885073203570189,0.0261154505907005,-0.288147543166484,0.715025666415561,0.140539078748345,0.109815978872283,-0.265461145300084,-0.2010622403581,1,-0.0391705449206657,0.812830835420285,0.479854942347656,-0.332979933575018,0.145604472226617,-0.215035423532432,-0.0282590945560149,0.151711999467119,-0.127216472711145,-0.148514895595053,0.122944154772114,-0.340683665334343,0.0794547081843055,0.0859856939459652,0.235616529691991,-0.286280777828036,0.198239389273741,-0.131978054258545,0.250808221084277,-0.0403220513585646,-0.15697742795972,0.187302733756515,0.303113429142428,-0.059127716206988,0.501212534233976,0.0339714706723145,0.00616552958331953,0.17368338342025,0.138473000085324,0.162072278628146,0.258511435528856,-0.0563317285600796,-0.0398861885970774,-0.0513693373291562,0.459408889712059,-0.100479249473659,0.479899451703059,-0.172265546645019,0.103837227134388,-0.356516902713712,NA,0.0149625044326357,0.162297079133633,-0.509036077885928,0.069417851901559,0.0567863859547671,-0.665460112549939,-0.329174256356295,-0.188414973519484,-0.413877362150464,-0.664877028045012,0.484057198229207,0.113261968928323,-0.233061348240886,0.0661356461203745,0.145509162965419,0.402208596223009,-0.446501836177353,-0.605916545010132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281803971122523
"soil_nto",-0.251862528806472,-0.225771797316411,0.110842798002639,0.201296413110335,0.255438478825172,0.194317543140226,0.271449527256935,0.263090543731205,0.28523791977382,0.340808410121451,0.340740339877717,-0.247111719115396,-0.0911620648796378,-0.113425732890116,-0.471805200433366,0.0294537897892312,-0.247622707084598,-0.269903556585067,-0.301919399014018,-0.41722178244035,-0.248320307202504,-0.376689446575221,0.443593550163323,-0.100527662285172,-0.140920890500963,-0.0391705449206657,1,-0.145698535649215,0.382647043542213,0.230067046281926,-0.66033165022874,0.336580258130507,-0.0478984660069591,-0.0849313110902979,-0.00270187923419358,-0.0441558966121732,-0.0673455013561561,-0.0737555229522564,-0.111900053865087,-0.0166776062831109,-0.207343081315376,0.187836324636066,-0.10756140170695,-0.022349732280627,-0.0275216972446062,0.292894179534821,-0.211063235772052,0.11220237318746,-0.143464208341605,0.146262722055497,-0.0325043016324911,0.0156820581200245,-0.0388539771239778,-0.113750475096663,-0.0671661394139745,0.195342372981564,-0.389603897800814,-0.112308783300461,-0.00927004694037095,-0.0484183932853994,-0.2790210832961,-0.1446506290463,-0.114609595280921,-0.0464603256195666,-0.377362877457588,-0.0426216927431212,NA,-0.166136325206857,-0.358492675798885,0.0994168640562889,-0.0507495518044693,-0.146450897390405,0.315761715316977,0.156195933488466,0.0148192808915231,0.264009407126681,0.274499261663845,-0.258248720102553,0.106964516180944,0.22013729563463,0.229319351979292,-0.00993112438280132,-0.255692747815104,0.125996067262536,0.10463445739328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242998024797325
"soil_phc",0.221475277371896,0.877293777205739,0.519854688017081,-0.841725718500925,-0.88101599066846,-0.832703964866297,-0.829121531943238,0.324916026401391,-0.796283275444885,-0.839519652350775,-0.818879758480982,-0.289136797874429,-0.54917209903292,-0.487963771616439,0.598372601159732,-0.719595986127433,0.871371713527145,0.857338452282637,0.347228378868806,0.0665856768642244,0.664834939351207,0.434235889717297,0.132874698872607,-0.1425212061702,-0.0829634482413521,0.812830835420285,-0.145698535649215,1,0.316728354635512,-0.450179861731786,0.33847425949756,-0.483466362367146,0.177749730278789,0.369541524130892,-0.19814319173674,-0.0745053077383801,0.0671301750345587,-0.026795999444542,0.353741746475223,0.266903670855918,0.198435817541313,-0.303511534527886,0.127060089006586,0.0681534727431638,0.348767897080025,-0.0989422889666366,0.153525230753901,0.0167961545040573,0.340919903140405,0.0857839385748595,0.457140040975148,0.217386297552417,0.170158644693272,0.181831362506539,0.229421707968418,-0.0629418798208029,0.517055522165275,-0.108496797257341,-0.0157502100084753,0.00692056565148839,0.504245500235613,-0.353096282599011,0.458126165568154,-0.459942774631651,0.340523649089993,-0.544564692656293,NA,0.0817699061352426,0.212504486557117,-0.430115441067005,-0.0112248262969557,0.0730537544023623,-0.637789338244476,-0.237185119082017,-0.110890564946128,-0.320766410391662,-0.640809428192933,0.459788110109711,0.110217768096783,-0.0648625103082983,0.147526227570423,-0.0787307711678702,0.453431515173143,-0.548791984613928,-0.598201465445615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433412133544186
"soil_pto",0.0152228309342487,0.333546312358572,0.300750289467415,-0.296092478907507,-0.302608559086625,-0.325373079287478,-0.228736137420164,0.489038423581367,-0.215875955027872,-0.203236142360991,-0.190266546035964,-0.411311202860452,-0.426964607674549,-0.422960585746436,-0.0545638000581416,-0.42320270858242,0.3198587852212,0.29675758833592,-0.0899837801405747,-0.332009132914109,0.254963836736122,-0.0475041368154947,0.405075579776356,0.0669166200026404,-0.054275675268977,0.479854942347656,0.382647043542213,0.316728354635512,1,-0.0680916522112646,-0.436008089037831,0.11701424160452,-0.270674973734762,-0.0254612741309715,0.150600078332126,-0.229799181256465,0.0606107868251421,-0.337971280070672,-0.185111618898469,-0.216338309597789,0.153536465420171,-0.0594671197662073,0.175094000772665,-0.204981709030082,0.189568884100092,0.12636552656209,-0.319757981909055,0.263389909668692,-0.0365150207829276,0.0568811250205526,0.0947101290106819,-0.126279566528874,-0.115101427798279,0.0365865398503597,-0.0492942856819316,0.345498994295945,-0.086985558511402,-0.102588690124451,-0.118697034954192,-0.200600171707496,0.182732399953679,0.011442994987577,0.345152213817322,0.0908625448809937,-0.219832645261214,-0.169609946562055,NA,-0.102564557734588,-0.149708356207057,-0.335884045323577,-0.134077397586806,-0.0967916702761429,-0.294437558416121,-0.16035345769232,-0.147720615865875,-0.150901987101124,-0.305935548990363,0.153924426556406,0.103151643688343,-0.00780835222617846,0.0712047514109297,0.124265561600384,-0.054807361590314,-0.127844401559069,-0.31702789661374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0426618686723592
"soil_slt",0.0152379108712031,-0.514579134396628,-0.297570717499979,0.47606528474991,0.564097240434293,0.455056955347231,0.518018094086661,-0.123627041053949,0.497570354367604,0.515103266111734,0.535822823510327,0.0923851334978021,0.271008348541061,0.230960229912128,-0.436882363289237,0.375423285272735,-0.513696505823684,-0.532170718814336,-0.250880643844292,-0.151602774083684,-0.454523169665966,-0.433198664154945,0.164385851610019,-0.311238041275954,-0.0535035862071475,-0.332979933575018,0.230067046281926,-0.450179861731786,-0.0680916522112646,1,-0.239140007982453,0.385794451921566,0.187966184284573,-0.204482570915429,0.0373139141655241,0.154535458445798,-0.330963804740375,0.157187073402842,0.0827002606983405,0.11943343315069,-0.218496399759515,0.159358990474117,-0.158666705643504,0.208589405552051,-0.151709118290694,0.269951732101677,-0.0273494718572227,0.080414647681219,-0.249575193431764,-0.156982158747133,-0.340347799992624,0.0460919627432031,0.00763854659242759,-0.0381929873939781,0.129866640087278,-0.0889708321080333,-0.070094141130345,0.0435995140694484,0.102375714823866,0.272435590777271,-0.211238494324227,0.307612373819293,-0.273375757586376,0.40940529540573,-0.168719851121409,0.195260802860807,NA,-0.0183532991399028,-0.0647007822422155,0.364826365928818,0.116961865585241,-0.0257557880631516,0.401428184033174,0.15125709272005,0.0853230074155902,0.191315968134332,0.373877140121061,-0.23342456107019,-0.225099371434081,0.0652776560248958,-0.0881002503606029,-0.0238473733903568,-0.12007593079096,0.2685655072829,0.536192946248215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0803986682428774
"soil_snd",0.203615637761713,0.427489390581879,0.20478071094354,-0.465066673760725,-0.476860691536335,-0.465297937854711,-0.514369774541423,-0.241642385635562,-0.528097337131284,-0.542549820374027,-0.544659159041089,0.146176420200335,-0.0517491142627925,-0.00953945434956235,0.557977390731627,-0.203794087945556,0.430873113591358,0.430400123370168,0.448614455717872,0.368554307448214,0.37668622213088,0.487426745232608,-0.611864173891355,0.00556448522062466,0.0990877385040428,0.145604472226617,-0.66033165022874,0.33847425949756,-0.436008089037831,-0.239140007982453,1,-0.476750646903652,0.210772280143816,0.0802858093560102,0.078747355437592,0.055765009019616,0.0756282395268416,0.204744687624537,0.247224128288716,0.172541861551867,0.223581201624465,-0.363699060303209,0.147903198563467,0.185464504221803,0.164003363614251,-0.156431797918023,0.211180449340713,-0.166359981115714,0.401061971767336,-0.00637911830317048,0.135920878456469,-0.0480280626327953,-0.0567986142380347,0.19716136419526,0.144753087433679,-0.140851976272578,0.363244065538068,-0.0298959235792364,-0.0933940463574021,0.0760164320920841,0.256264866353589,-0.0994601276214916,0.138039436355482,-0.286200600056948,0.250224425645592,-0.0575814522228477,NA,0.180859812890491,0.265748437047322,0.0233382233042369,0.186738190091933,0.175545113708105,-0.230495923775972,-0.0342669962162699,0.0741339073907343,-0.128079175675822,-0.238054835148582,0.190233306717663,0.0620477897885474,-0.136477303392677,-0.0622786730889706,0.0644144829929075,0.271177400414659,-0.219929271541669,-0.182251305631162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0189616580015366
"soil_soc",-0.211592631830724,-0.374163050754361,-0.47108406002424,0.575064003533637,0.522212478037044,0.529503821069922,0.640955352856267,0.157211425992108,0.633540219956864,0.609378154072423,0.646770488136777,-0.356339125165976,-0.143992200755123,-0.200547515073846,-0.657609891502705,0.0449542022835122,-0.348327331285526,-0.323870234042651,-0.654249411425653,-0.550246030762842,-0.355107307247959,-0.75950997788727,0.30208793819418,-0.117174166993608,-0.199926974028762,-0.215035423532432,0.336580258130507,-0.483466362367146,0.11701424160452,0.385794451921566,-0.476750646903652,1,-0.302496596152456,-0.316328733449397,0.286057853838984,-0.0123242477165611,-0.112788143712018,-0.381442375443771,-0.398975883899652,-0.230659737318318,-0.186869630791692,0.261982295084049,-0.104429038930203,-0.352169841216946,-0.254626109430083,0.33771449826306,-0.397695500262604,0.280915364060937,-0.176418169049191,-0.195887191826872,-0.0240435274907609,-0.0591341342292734,-0.0953622865431024,-0.205950459300671,-0.198600312493203,0.265645198408139,-0.443537542174565,0.103424526383292,0.00038037826581384,-0.168375315705727,-0.224775309893064,0.532966507673929,-0.115416582994062,0.535323194357082,-0.528691681629902,0.421011055615347,NA,-0.294614163767616,-0.288633401963504,0.14259848369283,0.147099104372816,-0.290925055316809,0.433098137336048,0.129930711516216,-0.0418603466157501,0.268742898116658,0.449688940340153,-0.124721548808224,-0.0309935421252822,0.0684343065715857,0.0799912919859442,0.0324446874034952,-0.118493484620453,0.227454720910384,0.418587725985497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0688517616689923
"CV.x",0.184659154961481,0.0930652780688829,0.25638663001856,-0.237494253205518,-0.173955557970953,-0.21267292776724,-0.254053727073391,-0.0735491948676685,-0.238893169801135,-0.208216055852784,-0.238101181769844,0.33898320321962,0.233424513130414,0.268030887055293,0.368885308383468,0.124211185932297,0.0733261801331852,0.0498197059595924,0.403600810426771,0.39973235225187,-0.0113246431122264,0.229415054274227,0.0933598430723374,-0.134347053930123,-0.115958160433125,-0.0282590945560149,-0.0478984660069591,0.177749730278789,-0.270674973734762,0.187966184284573,0.210772280143816,-0.302496596152456,1,0.142901795450854,-0.29425491523061,0.323353810461603,-0.588496414290961,0.700141629171697,0.869511774725544,0.949626373466822,-0.608164611589799,0.25382946298,-0.481761347569736,0.858151452585323,-0.30625278721283,0.333387112836476,0.719044733136778,-0.24881602880193,-0.0342698929506935,-0.21446915055076,0.241936484605152,0.762967221847339,0.634857458994684,0.157713934043486,0.493741273328304,-0.80222314958526,0.686882156689511,0.318820372813872,0.554189026163131,0.722564717863744,0.0289405579640763,-0.402543633029602,-0.364978961135365,-0.359166033856898,0.441514799079998,-0.569857701061023,NA,-0.00799539677122241,-0.012919322616095,0.206345103523605,0.0496273693220633,-0.0358643995144626,0.050178102283544,0.0596512236918437,0.0382695161206664,0.0712599679997809,0.00686220910350598,0.267077160806144,-0.0013971521522299,-0.0209522992516355,-0.0581793555777999,-0.102356620911078,0.214420550399864,-0.255530460753141,0.230061587365991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MDFAnnZer",0.0226210150146272,0.244912348263831,0.364830042536393,-0.296111107898356,-0.284565645118973,-0.28917933004139,-0.30039725232315,-0.00695640556871985,-0.28332628225808,-0.301012187707924,-0.292019837902916,0.146440763884107,0.0336742816176456,0.0661806887955726,0.3438142579605,-0.0721274471771598,0.221834980845608,0.195184052501005,0.292816709843795,0.249306773267079,0.0487766837675144,0.142899296488163,0.144960994436404,-0.175871527809577,-0.184791805039518,0.151711999467119,-0.0849313110902979,0.369541524130892,-0.0254612741309715,-0.204482570915429,0.0802858093560102,-0.316328733449397,0.142901795450854,1,-0.627172523061457,-0.0735441849993507,0.15445406902786,0.2152437977506,0.334357441133023,0.154151958185081,0.283644109094828,-0.287890501613875,0.0899933671925454,-0.127291287408342,0.346063590827673,-0.56525774326982,0.529939327893709,-0.496046254282279,0.495871701719198,0.75873369673937,0.319934447948946,0.357033984050643,0.329876985245643,-0.271019203988976,0.088955774893623,-0.17084219213678,0.543635678134677,-0.106112180111899,0.0185698419604121,0.0619162505833133,0.223679011488864,-0.281428870093869,0.210720741210171,-0.227582942490459,0.667513260240867,-0.322163405315115,NA,0.223748925035868,0.140192170224127,0.0262521232152727,-0.128737502956186,0.20862752637637,-0.0763375914388705,0.044083392614056,0.121288897086621,-0.0316604115486686,-0.0745140049435283,0.375362010294148,0.0849679743933269,-0.0612568539705465,-0.09448822062401,-0.156901513643926,0.166971629149348,-0.306560056976981,-0.227259122861577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CVAnnZer",0.0598397346775013,-0.0763498028816776,-0.0951089268675754,0.0579338721555898,0.0271082756694545,0.0168186325147991,0.0481338239464559,-0.162762795689893,-0.00488155702093354,0.0425861700456178,0.0120336729189444,-0.0928134119122884,-0.0413314375796834,-0.0591012051811254,-0.146645852450236,0.00148196726936085,-0.0706977507314479,-0.0675051107619025,-0.0656493012872638,-0.128697759437542,0.0372324325207817,-0.0240560011890336,-0.121272868280861,0.285673253843494,0.12822059167384,-0.127216472711145,-0.00270187923419358,-0.19814319173674,0.150600078332126,0.0373139141655241,0.078747355437592,0.286057853838984,-0.29425491523061,-0.627172523061457,1,-0.349004003685062,0.0747087060834707,-0.064129352826539,-0.274164496245724,-0.346620264074103,0.0657003655200073,0.0119856524486603,0.366440340397877,-0.106642552320003,0.113927692352474,0.261283891294114,-0.438046478582392,0.47404250513732,-0.0898945363135876,-0.330813269352435,-0.113181344932851,-0.331022824718846,-0.16652618116789,0.379710308025416,0.107203171286788,0.245085104749801,-0.282415426746674,0.172264068153931,-0.023439630046347,-0.0778658690897683,-0.123685815101016,0.0860525160125969,-0.0379845994102011,0.127019648931341,-0.440001119303734,0.168242223288618,NA,-0.104039927664082,-0.0309977662315022,-0.103841858811627,0.239172860116913,-0.0979092652295205,0.00654891246795363,-0.0293877553143105,-0.064216798210183,0.0060204731414627,0.00864564330398408,-0.287354042268183,-0.0493881531409405,0.139567910101198,0.0201690978596459,0.0638274808373949,-0.134568068286159,0.252624580314494,0.079871286500161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MDFMDFWet.x",0.157118804919162,-0.0887291101356124,0.103679359021306,0.00937003136279477,0.0361632935176502,0.0182114941152092,0.0264879410203203,0.230103248622958,0.0727872426416759,0.0803926897696992,0.0765285335003273,0.354185843349337,0.305588377343111,0.328141748847136,0.241171375206131,0.26718396993233,-0.103984514774189,-0.100572177647825,0.24024417930214,0.354574218153653,-0.247859447253931,0.162573564350029,0.0461510533647451,-0.179640106457007,-0.0291603357720365,-0.148514895595053,-0.0441558966121732,-0.0745053077383801,-0.229799181256465,0.154535458445798,0.055765009019616,-0.0123242477165611,0.323353810461603,-0.0735441849993507,-0.349004003685062,1,-0.0212008728420768,-0.0238412306711097,0.02084305655305,0.341810157407612,-0.185562647230426,0.0901716540644015,-0.578451519243806,0.373849394893095,-0.360476467137836,0.230270045146679,0.194751167050166,-0.285953791867552,-0.097077538975904,-0.103219554455505,-0.14727254522178,0.126368812060824,-0.161069905554984,-0.270476630169956,-0.34086073947166,-0.115359243028935,0.0302994049476472,-0.288465696887781,-0.184422971490737,-0.0607533056341754,0.366439436999915,0.418943149169698,0.176421964593598,0.0762287994982178,0.0321425669129555,0.289559247219044,NA,-0.00096040843860059,-0.0160892966779427,0.126932451777602,0.0407613571033748,-0.0532284029240681,0.221306163621608,0.206137405412006,0.116917372190686,0.26015343439103,0.19882917227949,-0.0426249544874161,-0.192442241188945,-0.0832712149076295,0.0674077279583478,-0.326750626031249,0.272735894583996,-0.110519471480964,0.240003452600389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MDFMDFDry.x",-0.249216538337525,0.13708606830418,0.0930547803746519,-0.0896849117784478,-0.159929587787572,-0.111069797732983,-0.11134245130153,0.140018114908759,-0.102875358889099,-0.0944818441519822,-0.102693272138848,-0.0700432273120453,-0.106411790319589,-0.0990514720161906,0.0857827622330855,-0.116592717184561,0.135891947629146,0.1471819842502,0.0488446792264129,-0.00575103509744812,-0.0032698581973542,0.164396969858273,-0.130476844778548,0.0659410041510828,0.0906719340079766,0.122944154772114,-0.0673455013561561,0.0671301750345587,0.0606107868251421,-0.330963804740375,0.0756282395268416,-0.112788143712018,-0.588496414290961,0.15445406902786,0.0747087060834707,-0.0212008728420768,1,-0.415045008972482,-0.633489353764145,-0.614073370726058,0.776693846419546,-0.529015160098363,0.597006635223126,-0.49872506521179,0.500955279192398,-0.595852675150609,-0.316083464610415,-0.193526856258249,0.447558128096365,0.499953243454565,0.05877749487817,-0.524212012528271,-0.412445640508026,0.120624674571225,-0.172131153074572,0.687889570321904,-0.342100268604865,-0.531447542847255,-0.594133656010582,-0.440765662590907,0.352462808692864,0.246337003492103,0.569051317127267,0.129237033890304,-0.0176256403445522,0.433831154044744,NA,0.351257514293005,0.354362890381567,-0.0823108131740032,-0.196212049694954,0.33590620670732,-0.0270962387149429,0.124612464374198,0.226134601901654,0.0163241597114557,0.0060054091917933,-0.0644606284885854,-0.145076300820654,-0.184969866906665,0.0209177755589163,-0.0974386250138245,0.0952782024857153,0.0394750713249457,-0.159281643324033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CVMDFWet.x",0.24772103872384,-0.187322070990541,0.249289047327191,-0.0931088628213839,0.0309014030004185,-0.0599209589672083,-0.147744130840048,-0.463893897679722,-0.160310244137954,-0.0932942897370603,-0.142602187916658,0.630158667427191,0.571569070925718,0.60029122118698,0.347185381650383,0.47059576854951,-0.219917106318683,-0.257227755107678,0.555156432344837,0.58812485723336,-0.192438442899417,0.320649078339716,-0.00234490209956439,0.0340048306275231,-0.0797725542076966,-0.340683665334343,-0.0737555229522564,-0.026795999444542,-0.337971280070672,0.157187073402842,0.204744687624537,-0.381442375443771,0.700141629171697,0.2152437977506,-0.064129352826539,-0.0238412306711097,-0.415045008972482,1,0.783917503250587,0.52130293649788,-0.428152252070953,0.266399747961355,-0.211042912617782,0.628817840781328,-0.116204861586991,0.108342574572147,0.798517365909816,-0.406702974690431,0.0943813428670156,0.0350672702456532,0.0985285979031716,0.49498581975593,0.461629464312438,0.115271291030888,0.467824246679247,-0.730251800859114,0.572401743305642,0.256672855703052,0.326743773669571,0.492022719723471,-0.348657332525615,-0.652099548440832,-0.589670347807527,-0.51893742562329,0.360931772285227,-0.56284914722923,NA,0.0681638349232705,0.124273830028379,0.187565919530509,-0.0237107301229289,0.0159799939847188,0.0911116076186907,0.104834253296383,0.0779613919924433,0.115531069682271,0.0508401790932432,-0.0455604819450817,-0.0690954339906876,0.0756417169071687,-0.096961930731364,-0.12336779448083,0.0184154202306195,-0.0167405874398605,0.174588032089169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CVMDFDry.x",0.214643085464646,0.224552968218133,0.347029523991502,-0.391644026971103,-0.29280557537343,-0.353747691408029,-0.409396207394036,-0.213824602031146,-0.409212433226764,-0.398350630397583,-0.405226463355043,0.320992296764302,0.17348269148361,0.217036112066804,0.477498845367118,0.02838966920374,0.203068429362688,0.169692198819387,0.511665671627441,0.433027024468743,0.157642920147952,0.335492721028031,0.14270333363851,-0.161312879478989,-0.231524372166457,0.0794547081843055,-0.111900053865087,0.353741746475223,-0.185111618898469,0.0827002606983405,0.247224128288716,-0.398975883899652,0.869511774725544,0.334357441133023,-0.274164496245724,0.02084305655305,-0.633489353764145,0.783917503250587,1,0.822354892444908,-0.482545314935938,0.185546873896133,-0.310973506088217,0.667518594966107,-0.0598137677671996,0.212123638459896,0.789092172366593,-0.241750601241772,0.104141086701629,-0.0903083234415899,0.323646924306276,0.732264551696762,0.666873157631903,0.169111312950661,0.581093838285301,-0.809944031475776,0.828270757975786,0.385497252394596,0.591094619966889,0.691310367519069,-0.0574946891421915,-0.639283178064745,-0.396663469905792,-0.494704408355364,0.501038235285057,-0.784999978983669,NA,0.00604140724819645,0.0151999122174558,0.0562132433080797,0.0628274175259027,-0.0175340945548352,-0.158559272436747,-0.0467118259693107,-0.0278049776483166,-0.0577636585503131,-0.207110706174974,0.336583320890103,0.0748661098252525,-0.00586593577268779,-0.046957311814594,-0.0310568186052684,0.200120769511515,-0.346895301165568,-0.0379428058987602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HSPeak.x",0.145127643384364,0.193633663193089,0.233107710262593,-0.274331388897245,-0.232782375682269,-0.251257503597169,-0.275623874868496,-0.0062686762565947,-0.260527541964477,-0.249581952645787,-0.267420847010533,0.154413743364294,0.0498551895092236,0.0811017599195346,0.30496888348624,-0.0446521606172521,0.18098391842698,0.164666239255781,0.281237376555494,0.244344492031466,0.0628242385194691,0.166162157158835,0.161699991025718,-0.173713944274514,-0.13204217405809,0.0859856939459652,-0.0166776062831109,0.266903670855918,-0.216338309597789,0.11943343315069,0.172541861551867,-0.230659737318318,0.949626373466822,0.154151958185081,-0.346620264074103,0.341810157407612,-0.614073370726058,0.52130293649788,0.822354892444908,1,-0.610973886002045,0.193976517594849,-0.531505519939342,0.790389325458982,-0.311939247134892,0.39225046594077,0.603998380767955,-0.142045673483681,-0.0687384787126675,-0.277567908093337,0.281596233492915,0.791115597198826,0.62258269145529,0.127643808017849,0.429446430355758,-0.726431773672276,0.668242899377915,0.350321318365917,0.611657302573055,0.703614338956311,0.148309089923062,-0.346610846422072,-0.244134895604286,-0.349277849731531,0.394741641958839,-0.541821713193112,NA,-0.0629489312184304,-0.0764535321631498,0.157228644892929,0.0988681301473484,-0.074856374787516,-0.0275542504528547,0.00161292234495011,-0.0172508882751423,0.0185051384920321,-0.0540756367871887,0.323799517595591,0.00734701812086979,-0.0540761931171666,-0.0452636809555808,-0.100547627732979,0.295024273550102,-0.333748453806126,0.153258226537271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
