"","Taxon","site","countSum"
"3643","Leucaena.leucocephala","35",0
"3644","Leucaena.leucocephala","36",0
"3645","Leucaena.leucocephala","37",0
"3646","Leucaena.leucocephala","38",0
"3647","Leucaena.leucocephala","39",0
"3648","Leucaena.leucocephala","40",0
"3649","Leucaena.leucocephala","41",0
"3650","Leucaena.leucocephala","42",0
"3651","Leucaena.leucocephala","43",0
"3652","Leucaena.leucocephala","44",0
"3653","Ligustrum.lucidum","1",0
"3654","Ligustrum.lucidum","2",0
"3655","Ligustrum.lucidum","3",0
"3656","Ligustrum.lucidum","4",0
"3657","Ligustrum.lucidum","5",0
"3658","Ligustrum.lucidum","6",0
"3659","Ligustrum.lucidum","7",0
"3660","Ligustrum.lucidum","8",0
"3661","Ligustrum.lucidum","9",0
"3662","Ligustrum.lucidum","10",0
"3663","Ligustrum.lucidum","11",0
"3664","Ligustrum.lucidum","12",2
"3665","Ligustrum.lucidum","13",11
"3666","Ligustrum.lucidum","14",0
"3667","Ligustrum.lucidum","15",0
"3668","Ligustrum.lucidum","16",0
"3669","Ligustrum.lucidum","17",0
"3670","Ligustrum.lucidum","18",0
"3671","Ligustrum.lucidum","19",0
"3672","Ligustrum.lucidum","20",0
"3673","Ligustrum.lucidum","21",0
"3674","Ligustrum.lucidum","22",0
"3675","Ligustrum.lucidum","23",0
"3676","Ligustrum.lucidum","24",0
"3677","Ligustrum.lucidum","25",0
"3678","Ligustrum.lucidum","26",0
"3679","Ligustrum.lucidum","27",0
"3680","Ligustrum.lucidum","28",0
"3681","Ligustrum.lucidum","29",121
"3682","Ligustrum.lucidum","30",0
"3683","Ligustrum.lucidum","31",0
"3684","Ligustrum.lucidum","32",0
"3685","Ligustrum.lucidum","33",0
"3686","Ligustrum.lucidum","34",0
"3687","Ligustrum.lucidum","35",84
"3688","Ligustrum.lucidum","36",0
"3689","Ligustrum.lucidum","37",0
"3690","Ligustrum.lucidum","38",0
"3691","Ligustrum.lucidum","39",0
"3692","Ligustrum.lucidum","40",0
"3693","Ligustrum.lucidum","41",0
"3694","Ligustrum.lucidum","42",0
"3695","Ligustrum.lucidum","43",0
"3696","Ligustrum.lucidum","44",0
"3697","Ligustrum.sinense","1",0
"3698","Ligustrum.sinense","2",0
"3699","Ligustrum.sinense","3",0
"3700","Ligustrum.sinense","4",0
"3701","Ligustrum.sinense","5",0
"3702","Ligustrum.sinense","6",0
"3703","Ligustrum.sinense","7",0
"3704","Ligustrum.sinense","8",0
"3705","Ligustrum.sinense","9",33
"3706","Ligustrum.sinense","10",0
"3707","Ligustrum.sinense","11",0
"3708","Ligustrum.sinense","12",11
"3709","Ligustrum.sinense","13",76
"3710","Ligustrum.sinense","14",0
"3711","Ligustrum.sinense","15",8
"3712","Ligustrum.sinense","16",0
"3713","Ligustrum.sinense","17",0
"3714","Ligustrum.sinense","18",0
"3715","Ligustrum.sinense","19",0
"3716","Ligustrum.sinense","20",0
"3717","Ligustrum.sinense","21",0
"3718","Ligustrum.sinense","22",0
"3719","Ligustrum.sinense","23",0
"3720","Ligustrum.sinense","24",1
"3721","Ligustrum.sinense","25",0
"3722","Ligustrum.sinense","26",0
"3723","Ligustrum.sinense","27",0
"3724","Ligustrum.sinense","28",0
"3725","Ligustrum.sinense","29",0
"3726","Ligustrum.sinense","30",0
"3727","Ligustrum.sinense","31",0
"3728","Ligustrum.sinense","32",0
"3729","Ligustrum.sinense","33",0
"3730","Ligustrum.sinense","34",0
"3731","Ligustrum.sinense","35",2
"3732","Ligustrum.sinense","36",16
"3733","Ligustrum.sinense","37",0
"3734","Ligustrum.sinense","38",0
"3735","Ligustrum.sinense","39",0
"3736","Ligustrum.sinense","40",0
"3737","Ligustrum.sinense","41",0
"3738","Ligustrum.sinense","42",0
"3739","Ligustrum.sinense","43",0
"3740","Ligustrum.sinense","44",0
"3741","Lomandra","1",0
"3742","Lomandra","2",0
"3743","Lomandra","3",0
"3744","Lomandra","4",93
"3745","Lomandra","5",0
"3746","Lomandra","6",0
"3747","Lomandra","7",0
"3748","Lomandra","8",0
"3749","Lomandra","9",21
"3750","Lomandra","10",4
"3751","Lomandra","11",194
"3752","Lomandra","12",6
"3753","Lomandra","13",27
"3754","Lomandra","14",0
"3755","Lomandra","15",48
"3756","Lomandra","16",38
"3757","Lomandra","17",13
"3758","Lomandra","18",13
"3759","Lomandra","19",17
"3760","Lomandra","20",0
"3761","Lomandra","21",0
"3762","Lomandra","22",12
"3763","Lomandra","23",0
"3764","Lomandra","24",0
"3765","Lomandra","25",0
"3766","Lomandra","26",0
"3767","Lomandra","27",0
"3768","Lomandra","28",0
"3769","Lomandra","29",0
"3770","Lomandra","30",0
"3771","Lomandra","31",0
"3772","Lomandra","32",0
"3773","Lomandra","33",0
"3774","Lomandra","34",0
"3775","Lomandra","35",0
"3776","Lomandra","36",0
"3777","Lomandra","37",0
"3778","Lomandra","38",0
"3779","Lomandra","39",0
"3780","Lomandra","40",0
"3781","Lomandra","41",0
"3782","Lomandra","42",0
"3783","Lomandra","43",0
"3784","Lomandra","44",0
"3785","Lomandra.hystrix","1",20
"3786","Lomandra.hystrix","2",0
"3787","Lomandra.hystrix","3",0
"3788","Lomandra.hystrix","4",155
"3789","Lomandra.hystrix","5",0
"3790","Lomandra.hystrix","6",164
"3791","Lomandra.hystrix","7",0
"3792","Lomandra.hystrix","8",1
"3793","Lomandra.hystrix","9",55
"3794","Lomandra.hystrix","10",51
"3795","Lomandra.hystrix","11",225
"3796","Lomandra.hystrix","12",11
"3797","Lomandra.hystrix","13",0
"3798","Lomandra.hystrix","14",34
"3799","Lomandra.hystrix","15",73
"3800","Lomandra.hystrix","16",39
"3801","Lomandra.hystrix","17",3
"3802","Lomandra.hystrix","18",51
"3803","Lomandra.hystrix","19",42
"3804","Lomandra.hystrix","20",0
"3805","Lomandra.hystrix","21",0
"3806","Lomandra.hystrix","22",102
"3807","Lomandra.hystrix","23",44
"3808","Lomandra.hystrix","24",20
"3809","Lomandra.hystrix","25",0
"3810","Lomandra.hystrix","26",0
"3811","Lomandra.hystrix","27",7
"3812","Lomandra.hystrix","28",6
"3813","Lomandra.hystrix","29",3
"3814","Lomandra.hystrix","30",24
"3815","Lomandra.hystrix","31",19
"3816","Lomandra.hystrix","32",22
"3817","Lomandra.hystrix","33",10
"3818","Lomandra.hystrix","34",3
"3819","Lomandra.hystrix","35",128
"3820","Lomandra.hystrix","36",24
"3821","Lomandra.hystrix","37",150
"3822","Lomandra.hystrix","38",2
"3823","Lomandra.hystrix","39",112
"3824","Lomandra.hystrix","40",67
"3825","Lomandra.hystrix","41",64
"3826","Lomandra.hystrix","42",9
"3827","Lomandra.hystrix","43",43
"3828","Lomandra.hystrix","44",2
"3829","Lomandra.longifolia","1",0
"3830","Lomandra.longifolia","2",0
"3831","Lomandra.longifolia","3",0
"3832","Lomandra.longifolia","4",0
"3833","Lomandra.longifolia","5",89
"3834","Lomandra.longifolia","6",0
"3835","Lomandra.longifolia","7",0
"3836","Lomandra.longifolia","8",1
"3837","Lomandra.longifolia","9",17
"3838","Lomandra.longifolia","10",0
"3839","Lomandra.longifolia","11",0
"3840","Lomandra.longifolia","12",0
"3841","Lomandra.longifolia","13",24
"3842","Lomandra.longifolia","14",3
"3843","Lomandra.longifolia","15",35
"3844","Lomandra.longifolia","16",125
"3845","Lomandra.longifolia","17",10
"3846","Lomandra.longifolia","18",46
"3847","Lomandra.longifolia","19",0
"3848","Lomandra.longifolia","20",34
"3849","Lomandra.longifolia","21",1
"3850","Lomandra.longifolia","22",0
"3851","Lomandra.longifolia","23",30
"3852","Lomandra.longifolia","24",0
"3853","Lomandra.longifolia","25",10
"3854","Lomandra.longifolia","26",0
"3855","Lomandra.longifolia","27",0
"3856","Lomandra.longifolia","28",0
"3857","Lomandra.longifolia","29",0
"3858","Lomandra.longifolia","30",0
"3859","Lomandra.longifolia","31",0
"3860","Lomandra.longifolia","32",0
"3861","Lomandra.longifolia","33",5
"3862","Lomandra.longifolia","34",0
"3863","Lomandra.longifolia","35",0
"3864","Lomandra.longifolia","36",0
"3865","Lomandra.longifolia","37",0
"3866","Lomandra.longifolia","38",5
"3867","Lomandra.longifolia","39",0
"3868","Lomandra.longifolia","40",257
"3869","Lomandra.longifolia","41",0
"3870","Lomandra.longifolia","42",0
"3871","Lomandra.longifolia","43",39
"3872","Lomandra.longifolia","44",1
"3873","Lophostemon.confertus","1",0
"3874","Lophostemon.confertus","2",0
"3875","Lophostemon.confertus","3",0
"3876","Lophostemon.confertus","4",0
"3877","Lophostemon.confertus","5",0
"3878","Lophostemon.confertus","6",0
"3879","Lophostemon.confertus","7",0
"3880","Lophostemon.confertus","8",0
"3881","Lophostemon.confertus","9",0
"3882","Lophostemon.confertus","10",0
"3883","Lophostemon.confertus","11",0
"3884","Lophostemon.confertus","12",0
"3885","Lophostemon.confertus","13",0
"3886","Lophostemon.confertus","14",0
"3887","Lophostemon.confertus","15",9
"3888","Lophostemon.confertus","16",0
"3889","Lophostemon.confertus","17",0
"3890","Lophostemon.confertus","18",0
"3891","Lophostemon.confertus","19",0
"3892","Lophostemon.confertus","20",0
"3893","Lophostemon.confertus","21",0
"3894","Lophostemon.confertus","22",0
"3895","Lophostemon.confertus","23",0
"3896","Lophostemon.confertus","24",0
"3897","Lophostemon.confertus","25",0
"3898","Lophostemon.confertus","26",0
"3899","Lophostemon.confertus","27",0
"3900","Lophostemon.confertus","28",0
"3901","Lophostemon.confertus","29",11
"3902","Lophostemon.confertus","30",0
"3903","Lophostemon.confertus","31",0
"3904","Lophostemon.confertus","32",0
"3905","Lophostemon.confertus","33",0
"3906","Lophostemon.confertus","34",0
"3907","Lophostemon.confertus","35",0
"3908","Lophostemon.confertus","36",0
"3909","Lophostemon.confertus","37",0
"3910","Lophostemon.confertus","38",0
"3911","Lophostemon.confertus","39",0
"3912","Lophostemon.confertus","40",0
"3913","Lophostemon.confertus","41",0
"3914","Lophostemon.confertus","42",0
"3915","Lophostemon.confertus","43",3
"3916","Lophostemon.confertus","44",0
"3917","Lophostemon.suaveolens","1",0
"3918","Lophostemon.suaveolens","2",0
"3919","Lophostemon.suaveolens","3",0
"3920","Lophostemon.suaveolens","4",0
"3921","Lophostemon.suaveolens","5",0
"3922","Lophostemon.suaveolens","6",0
"3923","Lophostemon.suaveolens","7",0
"3924","Lophostemon.suaveolens","8",0
"3925","Lophostemon.suaveolens","9",0
"3926","Lophostemon.suaveolens","10",0
"3927","Lophostemon.suaveolens","11",0
"3928","Lophostemon.suaveolens","12",0
"3929","Lophostemon.suaveolens","13",0
"3930","Lophostemon.suaveolens","14",0
"3931","Lophostemon.suaveolens","15",3
"3932","Lophostemon.suaveolens","16",25
"3933","Lophostemon.suaveolens","17",0
"3934","Lophostemon.suaveolens","18",34
"3935","Lophostemon.suaveolens","19",0
"3936","Lophostemon.suaveolens","20",0
"3937","Lophostemon.suaveolens","21",0
"3938","Lophostemon.suaveolens","22",0
"3939","Lophostemon.suaveolens","23",0
"3940","Lophostemon.suaveolens","24",0
"3941","Lophostemon.suaveolens","25",0
"3942","Lophostemon.suaveolens","26",0
"3943","Lophostemon.suaveolens","27",0
"3944","Lophostemon.suaveolens","28",0
"3945","Lophostemon.suaveolens","29",0
"3946","Lophostemon.suaveolens","30",0
"3947","Lophostemon.suaveolens","31",0
"3948","Lophostemon.suaveolens","32",0
"3949","Lophostemon.suaveolens","33",0
"3950","Lophostemon.suaveolens","34",0
"3951","Lophostemon.suaveolens","35",0
"3952","Lophostemon.suaveolens","36",0
"3953","Lophostemon.suaveolens","37",0
"3954","Lophostemon.suaveolens","38",0
"3955","Lophostemon.suaveolens","39",1
"3956","Lophostemon.suaveolens","40",12
"3957","Lophostemon.suaveolens","41",0
"3958","Lophostemon.suaveolens","42",0
"3959","Lophostemon.suaveolens","43",7
"3960","Lophostemon.suaveolens","44",0
"3961","Macfadyena.unguis.cati","1",14
"3962","Macfadyena.unguis.cati","2",0
"3963","Macfadyena.unguis.cati","3",0
"3964","Macfadyena.unguis.cati","4",93
"3965","Macfadyena.unguis.cati","5",0
"3966","Macfadyena.unguis.cati","6",60
"3967","Macfadyena.unguis.cati","7",49
"3968","Macfadyena.unguis.cati","8",66
"3969","Macfadyena.unguis.cati","9",21
"3970","Macfadyena.unguis.cati","10",5
"3971","Macfadyena.unguis.cati","11",0
"3972","Macfadyena.unguis.cati","12",0
"3973","Macfadyena.unguis.cati","13",0
"3974","Macfadyena.unguis.cati","14",24
"3975","Macfadyena.unguis.cati","15",0
"3976","Macfadyena.unguis.cati","16",0
"3977","Macfadyena.unguis.cati","17",60
"3978","Macfadyena.unguis.cati","18",0
"3979","Macfadyena.unguis.cati","19",0
"3980","Macfadyena.unguis.cati","20",58
"3981","Macfadyena.unguis.cati","21",121
"3982","Macfadyena.unguis.cati","22",2
"3983","Macfadyena.unguis.cati","23",306
"3984","Macfadyena.unguis.cati","24",45
"3985","Macfadyena.unguis.cati","25",0
"3986","Macfadyena.unguis.cati","26",1
"3987","Macfadyena.unguis.cati","27",63
"3988","Macfadyena.unguis.cati","28",85
"3989","Macfadyena.unguis.cati","29",0
"3990","Macfadyena.unguis.cati","30",0
"3991","Macfadyena.unguis.cati","31",78
"3992","Macfadyena.unguis.cati","32",436
"3993","Macfadyena.unguis.cati","33",11
"3994","Macfadyena.unguis.cati","34",30
"3995","Macfadyena.unguis.cati","35",0
"3996","Macfadyena.unguis.cati","36",7
"3997","Macfadyena.unguis.cati","37",63
"3998","Macfadyena.unguis.cati","38",133
"3999","Macfadyena.unguis.cati","39",0
"4000","Macfadyena.unguis.cati","40",0
"4001","Macfadyena.unguis.cati","41",10
"4002","Macfadyena.unguis.cati","42",2
"4003","Macfadyena.unguis.cati","43",64
"4004","Macfadyena.unguis.cati","44",30
"4005","Maclura.cochinchinensis","1",11
"4006","Maclura.cochinchinensis","2",1
"4007","Maclura.cochinchinensis","3",2
"4008","Maclura.cochinchinensis","4",3
"4009","Maclura.cochinchinensis","5",0
"4010","Maclura.cochinchinensis","6",0
"4011","Maclura.cochinchinensis","7",0
"4012","Maclura.cochinchinensis","8",6
"4013","Maclura.cochinchinensis","9",1
"4014","Maclura.cochinchinensis","10",3
"4015","Maclura.cochinchinensis","11",0
"4016","Maclura.cochinchinensis","12",0
"4017","Maclura.cochinchinensis","13",0
"4018","Maclura.cochinchinensis","14",0
"4019","Maclura.cochinchinensis","15",0
"4020","Maclura.cochinchinensis","16",0
"4021","Maclura.cochinchinensis","17",2
"4022","Maclura.cochinchinensis","18",0
"4023","Maclura.cochinchinensis","19",0
"4024","Maclura.cochinchinensis","20",7
"4025","Maclura.cochinchinensis","21",7
"4026","Maclura.cochinchinensis","22",1
"4027","Maclura.cochinchinensis","23",0
"4028","Maclura.cochinchinensis","24",0
"4029","Maclura.cochinchinensis","25",2
"4030","Maclura.cochinchinensis","26",7
"4031","Maclura.cochinchinensis","27",1
"4032","Maclura.cochinchinensis","28",0
"4033","Maclura.cochinchinensis","29",10
"4034","Maclura.cochinchinensis","30",5
"4035","Maclura.cochinchinensis","31",3
"4036","Maclura.cochinchinensis","32",7
"4037","Maclura.cochinchinensis","33",3
"4038","Maclura.cochinchinensis","34",1
"4039","Maclura.cochinchinensis","35",0
"4040","Maclura.cochinchinensis","36",0
"4041","Maclura.cochinchinensis","37",2
"4042","Maclura.cochinchinensis","38",0
"4043","Maclura.cochinchinensis","39",0
"4044","Maclura.cochinchinensis","40",0
"4045","Maclura.cochinchinensis","41",3
"4046","Maclura.cochinchinensis","42",0
"4047","Maclura.cochinchinensis","43",45
"4048","Maclura.cochinchinensis","44",20
"4049","Mallotus.claoxyloides","1",0
"4050","Mallotus.claoxyloides","2",0
"4051","Mallotus.claoxyloides","3",0
"4052","Mallotus.claoxyloides","4",0
"4053","Mallotus.claoxyloides","5",0
"4054","Mallotus.claoxyloides","6",0
"4055","Mallotus.claoxyloides","7",0
"4056","Mallotus.claoxyloides","8",0
"4057","Mallotus.claoxyloides","9",18
"4058","Mallotus.claoxyloides","10",0
"4059","Mallotus.claoxyloides","11",13
"4060","Mallotus.claoxyloides","12",0
"4061","Mallotus.claoxyloides","13",0
"4062","Mallotus.claoxyloides","14",0
"4063","Mallotus.claoxyloides","15",36
"4064","Mallotus.claoxyloides","16",0
"4065","Mallotus.claoxyloides","17",0
"4066","Mallotus.claoxyloides","18",0
"4067","Mallotus.claoxyloides","19",1
"4068","Mallotus.claoxyloides","20",0
"4069","Mallotus.claoxyloides","21",0
"4070","Mallotus.claoxyloides","22",13
"4071","Mallotus.claoxyloides","23",0
"4072","Mallotus.claoxyloides","24",0
"4073","Mallotus.claoxyloides","25",0
"4074","Mallotus.claoxyloides","26",0
"4075","Mallotus.claoxyloides","27",0
"4076","Mallotus.claoxyloides","28",0
"4077","Mallotus.claoxyloides","29",0
"4078","Mallotus.claoxyloides","30",0
"4079","Mallotus.claoxyloides","31",0
"4080","Mallotus.claoxyloides","32",0
"4081","Mallotus.claoxyloides","33",0
"4082","Mallotus.claoxyloides","34",0
"4083","Mallotus.claoxyloides","35",27
"4084","Mallotus.claoxyloides","36",9
"4085","Mallotus.claoxyloides","37",0
"4086","Mallotus.claoxyloides","38",0
"4087","Mallotus.claoxyloides","39",12
"4088","Mallotus.claoxyloides","40",0
"4089","Mallotus.claoxyloides","41",0
"4090","Mallotus.claoxyloides","42",0
"4091","Mallotus.claoxyloides","43",0
"4092","Mallotus.claoxyloides","44",0
"4093","Mallotus.philippensis","1",3
"4094","Mallotus.philippensis","2",5
"4095","Mallotus.philippensis","3",13
"4096","Mallotus.philippensis","4",31
"4097","Mallotus.philippensis","5",0
"4098","Mallotus.philippensis","6",1
"4099","Mallotus.philippensis","7",0
"4100","Mallotus.philippensis","8",0
"4101","Mallotus.philippensis","9",4
"4102","Mallotus.philippensis","10",11
"4103","Mallotus.philippensis","11",25
"4104","Mallotus.philippensis","12",1
"4105","Mallotus.philippensis","13",3
"4106","Mallotus.philippensis","14",1
"4107","Mallotus.philippensis","15",1
"4108","Mallotus.philippensis","16",0
"4109","Mallotus.philippensis","17",7
"4110","Mallotus.philippensis","18",0
"4111","Mallotus.philippensis","19",0
"4112","Mallotus.philippensis","20",20
"4113","Mallotus.philippensis","21",15
"4114","Mallotus.philippensis","22",0
"4115","Mallotus.philippensis","23",6
"4116","Mallotus.philippensis","24",2
"4117","Mallotus.philippensis","25",16
"4118","Mallotus.philippensis","26",4
"4119","Mallotus.philippensis","27",0
"4120","Mallotus.philippensis","28",0
"4121","Mallotus.philippensis","29",27
"4122","Mallotus.philippensis","30",10
"4123","Mallotus.philippensis","31",7
"4124","Mallotus.philippensis","32",0
"4125","Mallotus.philippensis","33",1
"4126","Mallotus.philippensis","34",2
"4127","Mallotus.philippensis","35",0
"4128","Mallotus.philippensis","36",0
"4129","Mallotus.philippensis","37",14
"4130","Mallotus.philippensis","38",1
"4131","Mallotus.philippensis","39",0
"4132","Mallotus.philippensis","40",0
"4133","Mallotus.philippensis","41",0
"4134","Mallotus.philippensis","42",0
"4135","Mallotus.philippensis","43",0
"4136","Mallotus.philippensis","44",0
"4137","Marsdenia.rostrata","1",0
"4138","Marsdenia.rostrata","2",0
"4139","Marsdenia.rostrata","3",0
"4140","Marsdenia.rostrata","4",0
"4141","Marsdenia.rostrata","5",0
"4142","Marsdenia.rostrata","6",0
"4143","Marsdenia.rostrata","7",0
"4144","Marsdenia.rostrata","8",1
"4145","Marsdenia.rostrata","9",0
"4146","Marsdenia.rostrata","10",0
"4147","Marsdenia.rostrata","11",0
"4148","Marsdenia.rostrata","12",0
"4149","Marsdenia.rostrata","13",0
"4150","Marsdenia.rostrata","14",0
"4151","Marsdenia.rostrata","15",0
"4152","Marsdenia.rostrata","16",0
"4153","Marsdenia.rostrata","17",0
"4154","Marsdenia.rostrata","18",0
"4155","Marsdenia.rostrata","19",0
"4156","Marsdenia.rostrata","20",0
"4157","Marsdenia.rostrata","21",0
"4158","Marsdenia.rostrata","22",0
"4159","Marsdenia.rostrata","23",0
"4160","Marsdenia.rostrata","24",0
"4161","Marsdenia.rostrata","25",9
"4162","Marsdenia.rostrata","26",0
"4163","Marsdenia.rostrata","27",0
"4164","Marsdenia.rostrata","28",0
"4165","Marsdenia.rostrata","29",0
"4166","Marsdenia.rostrata","30",0
"4167","Marsdenia.rostrata","31",0
"4168","Marsdenia.rostrata","32",0
"4169","Marsdenia.rostrata","33",0
"4170","Marsdenia.rostrata","34",0
"4171","Marsdenia.rostrata","35",0
"4172","Marsdenia.rostrata","36",0
"4173","Marsdenia.rostrata","37",0
"4174","Marsdenia.rostrata","38",0
"4175","Marsdenia.rostrata","39",0
"4176","Marsdenia.rostrata","40",0
"4177","Marsdenia.rostrata","41",0
"4178","Marsdenia.rostrata","42",0
"4179","Marsdenia.rostrata","43",0
"4180","Marsdenia.rostrata","44",0
"4181","Melaleuca.bracteata","1",0
"4182","Melaleuca.bracteata","2",17
"4183","Melaleuca.bracteata","3",12
"4184","Melaleuca.bracteata","4",0
"4185","Melaleuca.bracteata","5",6
"4186","Melaleuca.bracteata","6",0
"4187","Melaleuca.bracteata","7",4
"4188","Melaleuca.bracteata","8",10
"4189","Melaleuca.bracteata","9",0
"4190","Melaleuca.bracteata","10",3
"4191","Melaleuca.bracteata","11",0
"4192","Melaleuca.bracteata","12",0
"4193","Melaleuca.bracteata","13",0
"4194","Melaleuca.bracteata","14",0
"4195","Melaleuca.bracteata","15",0
"4196","Melaleuca.bracteata","16",0
"4197","Melaleuca.bracteata","17",0
"4198","Melaleuca.bracteata","18",0
"4199","Melaleuca.bracteata","19",0
"4200","Melaleuca.bracteata","20",7
"4201","Melaleuca.bracteata","21",50
"4202","Melaleuca.bracteata","22",0
"4203","Melaleuca.bracteata","23",1
"4204","Melaleuca.bracteata","24",0
"4205","Melaleuca.bracteata","25",5
"4206","Melaleuca.bracteata","26",0
"4207","Melaleuca.bracteata","27",48
"4208","Melaleuca.bracteata","28",0
"4209","Melaleuca.bracteata","29",0
"4210","Melaleuca.bracteata","30",0
"4211","Melaleuca.bracteata","31",0
"4212","Melaleuca.bracteata","32",0
"4213","Melaleuca.bracteata","33",2
"4214","Melaleuca.bracteata","34",0
"4215","Melaleuca.bracteata","35",0
"4216","Melaleuca.bracteata","36",0
"4217","Melaleuca.bracteata","37",0
"4218","Melaleuca.bracteata","38",0
"4219","Melaleuca.bracteata","39",0
"4220","Melaleuca.bracteata","40",0
"4221","Melaleuca.bracteata","41",3
"4222","Melaleuca.bracteata","42",2
"4223","Melaleuca.bracteata","43",0
"4224","Melaleuca.bracteata","44",0
"4225","Melaleuca.spp","1",0
"4226","Melaleuca.spp","2",0
"4227","Melaleuca.spp","3",0
"4228","Melaleuca.spp","4",0
"4229","Melaleuca.spp","5",0
"4230","Melaleuca.spp","6",0
"4231","Melaleuca.spp","7",0
"4232","Melaleuca.spp","8",0
"4233","Melaleuca.spp","9",0
"4234","Melaleuca.spp","10",0
"4235","Melaleuca.spp","11",0
"4236","Melaleuca.spp","12",0
"4237","Melaleuca.spp","13",0
"4238","Melaleuca.spp","14",0
"4239","Melaleuca.spp","15",0
"4240","Melaleuca.spp","16",0
"4241","Melaleuca.spp","17",0
"4242","Melaleuca.spp","18",4
"4243","Melaleuca.spp","19",1
"4244","Melaleuca.spp","20",0
"4245","Melaleuca.spp","21",0
"4246","Melaleuca.spp","22",0
"4247","Melaleuca.spp","23",0
"4248","Melaleuca.spp","24",0
"4249","Melaleuca.spp","25",0
"4250","Melaleuca.spp","26",0
"4251","Melaleuca.spp","27",0
"4252","Melaleuca.spp","28",0
"4253","Melaleuca.spp","29",0
"4254","Melaleuca.spp","30",0
"4255","Melaleuca.spp","31",0
"4256","Melaleuca.spp","32",0
"4257","Melaleuca.spp","33",1
"4258","Melaleuca.spp","34",5
"4259","Melaleuca.spp","35",0
"4260","Melaleuca.spp","36",0
"4261","Melaleuca.spp","37",0
"4262","Melaleuca.spp","38",0
"4263","Melaleuca.spp","39",0
"4264","Melaleuca.spp","40",5
"4265","Melaleuca.spp","41",0
"4266","Melaleuca.spp","42",0
"4267","Melaleuca.spp","43",0
"4268","Melaleuca.spp","44",0
"4269","Melodinus.australis","1",0
"4270","Melodinus.australis","2",0
"4271","Melodinus.australis","3",0
"4272","Melodinus.australis","4",0
"4273","Melodinus.australis","5",0
"4274","Melodinus.australis","6",0
"4275","Melodinus.australis","7",0
"4276","Melodinus.australis","8",0
"4277","Melodinus.australis","9",6
"4278","Melodinus.australis","10",2
"4279","Melodinus.australis","11",0
"4280","Melodinus.australis","12",0
"4281","Melodinus.australis","13",0
"4282","Melodinus.australis","14",0
"4283","Melodinus.australis","15",0
"4284","Melodinus.australis","16",0
"4285","Melodinus.australis","17",0
"4286","Melodinus.australis","18",0
"4287","Melodinus.australis","19",131
"4288","Melodinus.australis","20",0
"4289","Melodinus.australis","21",0
"4290","Melodinus.australis","22",67
"4291","Melodinus.australis","23",0
"4292","Melodinus.australis","24",0
"4293","Melodinus.australis","25",0
"4294","Melodinus.australis","26",0
"4295","Melodinus.australis","27",0
"4296","Melodinus.australis","28",0
"4297","Melodinus.australis","29",0
"4298","Melodinus.australis","30",0
"4299","Melodinus.australis","31",0
"4300","Melodinus.australis","32",0
"4301","Melodinus.australis","33",0
"4302","Melodinus.australis","34",0
"4303","Melodinus.australis","35",0
"4304","Melodinus.australis","36",0
"4305","Melodinus.australis","37",0
"4306","Melodinus.australis","38",0
"4307","Melodinus.australis","39",6
"4308","Melodinus.australis","40",14
"4309","Melodinus.australis","41",0
"4310","Melodinus.australis","42",0
"4311","Melodinus.australis","43",0
"4312","Melodinus.australis","44",0
"4313","Melodorum.leichhardtii","1",0
"4314","Melodorum.leichhardtii","2",0
"4315","Melodorum.leichhardtii","3",0
"4316","Melodorum.leichhardtii","4",0
"4317","Melodorum.leichhardtii","5",0
"4318","Melodorum.leichhardtii","6",0
"4319","Melodorum.leichhardtii","7",0
"4320","Melodorum.leichhardtii","8",0
"4321","Melodorum.leichhardtii","9",0
"4322","Melodorum.leichhardtii","10",0
"4323","Melodorum.leichhardtii","11",0
"4324","Melodorum.leichhardtii","12",3
"4325","Melodorum.leichhardtii","13",0
"4326","Melodorum.leichhardtii","14",0
"4327","Melodorum.leichhardtii","15",1
"4328","Melodorum.leichhardtii","16",4
"4329","Melodorum.leichhardtii","17",0
"4330","Melodorum.leichhardtii","18",27
"4331","Melodorum.leichhardtii","19",1
"4332","Melodorum.leichhardtii","20",0
"4333","Melodorum.leichhardtii","21",0
"4334","Melodorum.leichhardtii","22",0
"4335","Melodorum.leichhardtii","23",1
"4336","Melodorum.leichhardtii","24",0
"4337","Melodorum.leichhardtii","25",0
"4338","Melodorum.leichhardtii","26",107
"4339","Melodorum.leichhardtii","27",0
"4340","Melodorum.leichhardtii","28",0
"4341","Melodorum.leichhardtii","29",0
"4342","Melodorum.leichhardtii","30",0
"4343","Melodorum.leichhardtii","31",0
"4344","Melodorum.leichhardtii","32",0
"4345","Melodorum.leichhardtii","33",0
"4346","Melodorum.leichhardtii","34",0
"4347","Melodorum.leichhardtii","35",0
"4348","Melodorum.leichhardtii","36",0
"4349","Melodorum.leichhardtii","37",0
"4350","Melodorum.leichhardtii","38",0
"4351","Melodorum.leichhardtii","39",1
"4352","Melodorum.leichhardtii","40",3
"4353","Melodorum.leichhardtii","41",0
"4354","Melodorum.leichhardtii","42",0
"4355","Melodorum.leichhardtii","43",0
"4356","Melodorum.leichhardtii","44",0
"4357","Morinda.jasminoides","1",0
"4358","Morinda.jasminoides","2",0
"4359","Morinda.jasminoides","3",0
"4360","Morinda.jasminoides","4",0
"4361","Morinda.jasminoides","5",0
"4362","Morinda.jasminoides","6",0
"4363","Morinda.jasminoides","7",0
