Date,FilledLI145012A
25/08/1985 12:00:00 AM,2.261
26/08/1985 12:00:00 AM,2.261
27/08/1985 12:00:00 AM,2.261
28/08/1985 12:00:00 AM,2.261
29/08/1985 12:00:00 AM,2.261
30/08/1985 12:00:00 AM,2.587
31/08/1985 12:00:00 AM,3.209
1/09/1985 12:00:00 AM,3.22
2/09/1985 12:00:00 AM,3.084
3/09/1985 12:00:00 AM,3.163
4/09/1985 12:00:00 AM,3.429
5/09/1985 12:00:00 AM,3.221
6/09/1985 12:00:00 AM,3.065
7/09/1985 12:00:00 AM,2.876
8/09/1985 12:00:00 AM,2.836
9/09/1985 12:00:00 AM,2.609
10/09/1985 12:00:00 AM,3.164
11/09/1985 12:00:00 AM,3.22
12/09/1985 12:00:00 AM,2.93
13/09/1985 12:00:00 AM,2.866
14/09/1985 12:00:00 AM,2.695
15/09/1985 12:00:00 AM,2.555
16/09/1985 12:00:00 AM,2.386
17/09/1985 12:00:00 AM,2.099
18/09/1985 12:00:00 AM,1.987
19/09/1985 12:00:00 AM,1.987
20/09/1985 12:00:00 AM,2.192
21/09/1985 12:00:00 AM,2.963
22/09/1985 12:00:00 AM,2.99
23/09/1985 12:00:00 AM,3.061
24/09/1985 12:00:00 AM,3.125
25/09/1985 12:00:00 AM,2.698
26/09/1985 12:00:00 AM,2.556
27/09/1985 12:00:00 AM,2.525
28/09/1985 12:00:00 AM,2.302
29/09/1985 12:00:00 AM,2.356
30/09/1985 12:00:00 AM,2.552
1/10/1985 12:00:00 AM,2.361
2/10/1985 12:00:00 AM,2.04
3/10/1985 12:00:00 AM,1.045
4/10/1985 12:00:00 AM,1.188
5/10/1985 12:00:00 AM,1.018
6/10/1985 12:00:00 AM,0.736
7/10/1985 12:00:00 AM,0.736
8/10/1985 12:00:00 AM,0.736
9/10/1985 12:00:00 AM,0.736
10/10/1985 12:00:00 AM,0.736
11/10/1985 12:00:00 AM,0.736
12/10/1985 12:00:00 AM,0.981
13/10/1985 12:00:00 AM,3.111
14/10/1985 12:00:00 AM,7.227
15/10/1985 12:00:00 AM,4.028
16/10/1985 12:00:00 AM,2.587
17/10/1985 12:00:00 AM,2.451
18/10/1985 12:00:00 AM,2.875
19/10/1985 12:00:00 AM,2.876
20/10/1985 12:00:00 AM,2.733
21/10/1985 12:00:00 AM,2.435
22/10/1985 12:00:00 AM,2.136
23/10/1985 12:00:00 AM,1.987
24/10/1985 12:00:00 AM,1.987
25/10/1985 12:00:00 AM,1.982
26/10/1985 12:00:00 AM,1.18
27/10/1985 12:00:00 AM,2.496
28/10/1985 12:00:00 AM,3.886
29/10/1985 12:00:00 AM,4.058
30/10/1985 12:00:00 AM,5.104
31/10/1985 12:00:00 AM,4.347
1/11/1985 12:00:00 AM,3.524
2/11/1985 12:00:00 AM,2.852
3/11/1985 12:00:00 AM,2.573
4/11/1985 12:00:00 AM,3.193
5/11/1985 12:00:00 AM,3.605
6/11/1985 12:00:00 AM,3.749
7/11/1985 12:00:00 AM,3.233
8/11/1985 12:00:00 AM,3.089
9/11/1985 12:00:00 AM,2.878
10/11/1985 12:00:00 AM,2.745
11/11/1985 12:00:00 AM,2.557
12/11/1985 12:00:00 AM,2.556
13/11/1985 12:00:00 AM,2.555
14/11/1985 12:00:00 AM,2.555
15/11/1985 12:00:00 AM,2.555
16/11/1985 12:00:00 AM,2.554
17/11/1985 12:00:00 AM,2.407
18/11/1985 12:00:00 AM,2.255
19/11/1985 12:00:00 AM,2.118
20/11/1985 12:00:00 AM,1.987
21/11/1985 12:00:00 AM,1.987
22/11/1985 12:00:00 AM,1.978
23/11/1985 12:00:00 AM,1.149
24/11/1985 12:00:00 AM,0.736
25/11/1985 12:00:00 AM,0.736
26/11/1985 12:00:00 AM,0.736
27/11/1985 12:00:00 AM,0.736
28/11/1985 12:00:00 AM,0.736
29/11/1985 12:00:00 AM,0.736
30/11/1985 12:00:00 AM,0.736
1/12/1985 12:00:00 AM,1.29
2/12/1985 12:00:00 AM,3.012
3/12/1985 12:00:00 AM,5.176
4/12/1985 12:00:00 AM,4.822
5/12/1985 12:00:00 AM,3.897
6/12/1985 12:00:00 AM,3.589
7/12/1985 12:00:00 AM,3.589
8/12/1985 12:00:00 AM,3.576
9/12/1985 12:00:00 AM,3.317
10/12/1985 12:00:00 AM,6.908
11/12/1985 12:00:00 AM,99.061
12/12/1985 12:00:00 AM,54.168
13/12/1985 12:00:00 AM,30.594
14/12/1985 12:00:00 AM,18.354
15/12/1985 12:00:00 AM,12.402
16/12/1985 12:00:00 AM,10.161
17/12/1985 12:00:00 AM,8.51
18/12/1985 12:00:00 AM,6.581
19/12/1985 12:00:00 AM,5.384
20/12/1985 12:00:00 AM,5.11
21/12/1985 12:00:00 AM,4.901
22/12/1985 12:00:00 AM,4.213
23/12/1985 12:00:00 AM,4.06
24/12/1985 12:00:00 AM,3.638
25/12/1985 12:00:00 AM,2.94
26/12/1985 12:00:00 AM,2.894
27/12/1985 12:00:00 AM,66.633
28/12/1985 12:00:00 AM,101.354
29/12/1985 12:00:00 AM,13.906
30/12/1985 12:00:00 AM,18.797
31/12/1985 12:00:00 AM,20.422
1/01/1986 12:00:00 AM,12.464
2/01/1986 12:00:00 AM,8.885
3/01/1986 12:00:00 AM,6.453
4/01/1986 12:00:00 AM,4.913
5/01/1986 12:00:00 AM,49.741
6/01/1986 12:00:00 AM,24.098
7/01/1986 12:00:00 AM,14.672
8/01/1986 12:00:00 AM,8.249
9/01/1986 12:00:00 AM,10.826
10/01/1986 12:00:00 AM,19.25
11/01/1986 12:00:00 AM,58.599
12/01/1986 12:00:00 AM,56.5
13/01/1986 12:00:00 AM,28.088
14/01/1986 12:00:00 AM,17.065
15/01/1986 12:00:00 AM,9.738
16/01/1986 12:00:00 AM,7.027
17/01/1986 12:00:00 AM,5.723
18/01/1986 12:00:00 AM,4.776
19/01/1986 12:00:00 AM,4.059
20/01/1986 12:00:00 AM,3.744
21/01/1986 12:00:00 AM,4.205
22/01/1986 12:00:00 AM,3.478
23/01/1986 12:00:00 AM,3.094
24/01/1986 12:00:00 AM,2.714
25/01/1986 12:00:00 AM,2.519
26/01/1986 12:00:00 AM,1.879
27/01/1986 12:00:00 AM,1.198
28/01/1986 12:00:00 AM,1.198
29/01/1986 12:00:00 AM,1.198
30/01/1986 12:00:00 AM,0.703
31/01/1986 12:00:00 AM,0.284
1/02/1986 12:00:00 AM,0.279
2/02/1986 12:00:00 AM,0.275
3/02/1986 12:00:00 AM,0.263
4/02/1986 12:00:00 AM,0.162
5/02/1986 12:00:00 AM,0.131
6/02/1986 12:00:00 AM,0.18
7/02/1986 12:00:00 AM,0.197
8/02/1986 12:00:00 AM,0.12
9/02/1986 12:00:00 AM,0.019
10/02/1986 12:00:00 AM,0
11/02/1986 12:00:00 AM,2.036
12/02/1986 12:00:00 AM,8.378
13/02/1986 12:00:00 AM,6.007
14/02/1986 12:00:00 AM,4.898
15/02/1986 12:00:00 AM,28.699
16/02/1986 12:00:00 AM,17.071
17/02/1986 12:00:00 AM,9.646
18/02/1986 12:00:00 AM,6.789
19/02/1986 12:00:00 AM,5.279
20/02/1986 12:00:00 AM,4.082
21/02/1986 12:00:00 AM,3.318
22/02/1986 12:00:00 AM,3.149
23/02/1986 12:00:00 AM,2.63
24/02/1986 12:00:00 AM,2.659
25/02/1986 12:00:00 AM,2.509
26/02/1986 12:00:00 AM,2.319
27/02/1986 12:00:00 AM,3.999
28/02/1986 12:00:00 AM,4.268
1/03/1986 12:00:00 AM,2.865
2/03/1986 12:00:00 AM,1.826
3/03/1986 12:00:00 AM,1.123
4/03/1986 12:00:00 AM,0.671
5/03/1986 12:00:00 AM,0.601
6/03/1986 12:00:00 AM,0.601
7/03/1986 12:00:00 AM,0.601
8/03/1986 12:00:00 AM,0.553
9/03/1986 12:00:00 AM,0.319
10/03/1986 12:00:00 AM,0.287
11/03/1986 12:00:00 AM,0.287
12/03/1986 12:00:00 AM,0.268
13/03/1986 12:00:00 AM,0.15
14/03/1986 12:00:00 AM,0.125
15/03/1986 12:00:00 AM,0.12
16/03/1986 12:00:00 AM,0.111
17/03/1986 12:00:00 AM,0.014
18/03/1986 12:00:00 AM,0
19/03/1986 12:00:00 AM,0
20/03/1986 12:00:00 AM,0
21/03/1986 12:00:00 AM,0
22/03/1986 12:00:00 AM,0
23/03/1986 12:00:00 AM,0
24/03/1986 12:00:00 AM,0
25/03/1986 12:00:00 AM,0
26/03/1986 12:00:00 AM,0
27/03/1986 12:00:00 AM,0
28/03/1986 12:00:00 AM,0
29/03/1986 12:00:00 AM,0
30/03/1986 12:00:00 AM,0
31/03/1986 12:00:00 AM,0
1/04/1986 12:00:00 AM,0
2/04/1986 12:00:00 AM,0
3/04/1986 12:00:00 AM,0
4/04/1986 12:00:00 AM,0
5/04/1986 12:00:00 AM,0
6/04/1986 12:00:00 AM,0
7/04/1986 12:00:00 AM,0
8/04/1986 12:00:00 AM,0
9/04/1986 12:00:00 AM,0
10/04/1986 12:00:00 AM,0
11/04/1986 12:00:00 AM,0
12/04/1986 12:00:00 AM,0
13/04/1986 12:00:00 AM,0
14/04/1986 12:00:00 AM,0
15/04/1986 12:00:00 AM,0
16/04/1986 12:00:00 AM,0
17/04/1986 12:00:00 AM,0
18/04/1986 12:00:00 AM,0
19/04/1986 12:00:00 AM,0
20/04/1986 12:00:00 AM,0
21/04/1986 12:00:00 AM,0
22/04/1986 12:00:00 AM,0
23/04/1986 12:00:00 AM,0
24/04/1986 12:00:00 AM,0
25/04/1986 12:00:00 AM,0
26/04/1986 12:00:00 AM,0
27/04/1986 12:00:00 AM,0
28/04/1986 12:00:00 AM,0
29/04/1986 12:00:00 AM,0
30/04/1986 12:00:00 AM,0
1/05/1986 12:00:00 AM,0
2/05/1986 12:00:00 AM,0
3/05/1986 12:00:00 AM,0
4/05/1986 12:00:00 AM,0
5/05/1986 12:00:00 AM,0
6/05/1986 12:00:00 AM,0
7/05/1986 12:00:00 AM,0
8/05/1986 12:00:00 AM,0
9/05/1986 12:00:00 AM,0
10/05/1986 12:00:00 AM,0
11/05/1986 12:00:00 AM,0
12/05/1986 12:00:00 AM,0
13/05/1986 12:00:00 AM,0
14/05/1986 12:00:00 AM,0
15/05/1986 12:00:00 AM,0
16/05/1986 12:00:00 AM,0
17/05/1986 12:00:00 AM,0
18/05/1986 12:00:00 AM,0
19/05/1986 12:00:00 AM,0
20/05/1986 12:00:00 AM,0
21/05/1986 12:00:00 AM,0
22/05/1986 12:00:00 AM,0
23/05/1986 12:00:00 AM,0
24/05/1986 12:00:00 AM,0
25/05/1986 12:00:00 AM,0
26/05/1986 12:00:00 AM,0
27/05/1986 12:00:00 AM,0
28/05/1986 12:00:00 AM,0
29/05/1986 12:00:00 AM,0
30/05/1986 12:00:00 AM,0
31/05/1986 12:00:00 AM,0
1/06/1986 12:00:00 AM,0
2/06/1986 12:00:00 AM,0
3/06/1986 12:00:00 AM,0
4/06/1986 12:00:00 AM,0
5/06/1986 12:00:00 AM,0
6/06/1986 12:00:00 AM,0
7/06/1986 12:00:00 AM,0
8/06/1986 12:00:00 AM,0
9/06/1986 12:00:00 AM,0
10/06/1986 12:00:00 AM,0
11/06/1986 12:00:00 AM,0
12/06/1986 12:00:00 AM,0
13/06/1986 12:00:00 AM,0
14/06/1986 12:00:00 AM,0
15/06/1986 12:00:00 AM,0
16/06/1986 12:00:00 AM,0
17/06/1986 12:00:00 AM,0
18/06/1986 12:00:00 AM,0
19/06/1986 12:00:00 AM,0
20/06/1986 12:00:00 AM,0
21/06/1986 12:00:00 AM,0
22/06/1986 12:00:00 AM,0
23/06/1986 12:00:00 AM,0
24/06/1986 12:00:00 AM,0
25/06/1986 12:00:00 AM,0
26/06/1986 12:00:00 AM,0
27/06/1986 12:00:00 AM,0
28/06/1986 12:00:00 AM,0
29/06/1986 12:00:00 AM,0
30/06/1986 12:00:00 AM,0
1/07/1986 12:00:00 AM,0
2/07/1986 12:00:00 AM,0
3/07/1986 12:00:00 AM,0
4/07/1986 12:00:00 AM,0
5/07/1986 12:00:00 AM,0
6/07/1986 12:00:00 AM,0
7/07/1986 12:00:00 AM,0
8/07/1986 12:00:00 AM,0
9/07/1986 12:00:00 AM,0
10/07/1986 12:00:00 AM,0
11/07/1986 12:00:00 AM,0
12/07/1986 12:00:00 AM,0
13/07/1986 12:00:00 AM,0
14/07/1986 12:00:00 AM,0
15/07/1986 12:00:00 AM,0
16/07/1986 12:00:00 AM,0
17/07/1986 12:00:00 AM,0
18/07/1986 12:00:00 AM,0
19/07/1986 12:00:00 AM,0
20/07/1986 12:00:00 AM,0
21/07/1986 12:00:00 AM,0
22/07/1986 12:00:00 AM,0
23/07/1986 12:00:00 AM,0
24/07/1986 12:00:00 AM,0
25/07/1986 12:00:00 AM,0
26/07/1986 12:00:00 AM,0
27/07/1986 12:00:00 AM,0
28/07/1986 12:00:00 AM,0
29/07/1986 12:00:00 AM,0
30/07/1986 12:00:00 AM,0
31/07/1986 12:00:00 AM,0
1/08/1986 12:00:00 AM,0
2/08/1986 12:00:00 AM,0
3/08/1986 12:00:00 AM,0
4/08/1986 12:00:00 AM,0
5/08/1986 12:00:00 AM,0
6/08/1986 12:00:00 AM,0
7/08/1986 12:00:00 AM,0
8/08/1986 12:00:00 AM,0
9/08/1986 12:00:00 AM,0
10/08/1986 12:00:00 AM,0
11/08/1986 12:00:00 AM,0
12/08/1986 12:00:00 AM,0
13/08/1986 12:00:00 AM,0
14/08/1986 12:00:00 AM,0
15/08/1986 12:00:00 AM,0
16/08/1986 12:00:00 AM,0
17/08/1986 12:00:00 AM,0
18/08/1986 12:00:00 AM,0
19/08/1986 12:00:00 AM,0
20/08/1986 12:00:00 AM,0
21/08/1986 12:00:00 AM,0
22/08/1986 12:00:00 AM,0
23/08/1986 12:00:00 AM,0
24/08/1986 12:00:00 AM,0
25/08/1986 12:00:00 AM,0
26/08/1986 12:00:00 AM,0
27/08/1986 12:00:00 AM,0
28/08/1986 12:00:00 AM,0
29/08/1986 12:00:00 AM,0
30/08/1986 12:00:00 AM,0
31/08/1986 12:00:00 AM,0
1/09/1986 12:00:00 AM,0
2/09/1986 12:00:00 AM,0
3/09/1986 12:00:00 AM,0
4/09/1986 12:00:00 AM,0
5/09/1986 12:00:00 AM,0
6/09/1986 12:00:00 AM,0
7/09/1986 12:00:00 AM,0
8/09/1986 12:00:00 AM,0
9/09/1986 12:00:00 AM,0
10/09/1986 12:00:00 AM,0
11/09/1986 12:00:00 AM,0
12/09/1986 12:00:00 AM,0
13/09/1986 12:00:00 AM,0
14/09/1986 12:00:00 AM,0
15/09/1986 12:00:00 AM,0
16/09/1986 12:00:00 AM,0
17/09/1986 12:00:00 AM,0
18/09/1986 12:00:00 AM,0
19/09/1986 12:00:00 AM,0
20/09/1986 12:00:00 AM,0
21/09/1986 12:00:00 AM,0
22/09/1986 12:00:00 AM,0
23/09/1986 12:00:00 AM,0
24/09/1986 12:00:00 AM,0
25/09/1986 12:00:00 AM,0
26/09/1986 12:00:00 AM,0
27/09/1986 12:00:00 AM,0
28/09/1986 12:00:00 AM,0
29/09/1986 12:00:00 AM,0
30/09/1986 12:00:00 AM,0
1/10/1986 12:00:00 AM,0
2/10/1986 12:00:00 AM,0
3/10/1986 12:00:00 AM,454.892
4/10/1986 12:00:00 AM,159.528
5/10/1986 12:00:00 AM,120.914
6/10/1986 12:00:00 AM,64.696
7/10/1986 12:00:00 AM,35.9
8/10/1986 12:00:00 AM,22.239
9/10/1986 12:00:00 AM,14.106
10/10/1986 12:00:00 AM,11.458
11/10/1986 12:00:00 AM,11.817
12/10/1986 12:00:00 AM,7.902
13/10/1986 12:00:00 AM,5.176
14/10/1986 12:00:00 AM,3.735
15/10/1986 12:00:00 AM,2.855
16/10/1986 12:00:00 AM,2.374
17/10/1986 12:00:00 AM,2.019
18/10/1986 12:00:00 AM,1.224
19/10/1986 12:00:00 AM,0.937
20/10/1986 12:00:00 AM,0.929
21/10/1986 12:00:00 AM,0.53
22/10/1986 12:00:00 AM,0.494
23/10/1986 12:00:00 AM,0.965
24/10/1986 12:00:00 AM,0.668
25/10/1986 12:00:00 AM,0.452
26/10/1986 12:00:00 AM,0.323
27/10/1986 12:00:00 AM,0.242
28/10/1986 12:00:00 AM,0.181
29/10/1986 12:00:00 AM,0.172
30/10/1986 12:00:00 AM,0.596
31/10/1986 12:00:00 AM,1.528
1/11/1986 12:00:00 AM,1.077
2/11/1986 12:00:00 AM,0.661
3/11/1986 12:00:00 AM,0.597
4/11/1986 12:00:00 AM,0.399
5/11/1986 12:00:00 AM,0.25
6/11/1986 12:00:00 AM,0.16
7/11/1986 12:00:00 AM,0.128
8/11/1986 12:00:00 AM,0.461
9/11/1986 12:00:00 AM,1.1
10/11/1986 12:00:00 AM,0.551
11/11/1986 12:00:00 AM,0.427
12/11/1986 12:00:00 AM,0.319
13/11/1986 12:00:00 AM,0.833
14/11/1986 12:00:00 AM,160.908
15/11/1986 12:00:00 AM,190.665
16/11/1986 12:00:00 AM,77.667
17/11/1986 12:00:00 AM,38.523
18/11/1986 12:00:00 AM,26.012
19/11/1986 12:00:00 AM,18.736
20/11/1986 12:00:00 AM,13.614
21/11/1986 12:00:00 AM,9.574
22/11/1986 12:00:00 AM,7.265
23/11/1986 12:00:00 AM,4.886
24/11/1986 12:00:00 AM,3.596
25/11/1986 12:00:00 AM,3.027
26/11/1986 12:00:00 AM,2.876
27/11/1986 12:00:00 AM,2.465
28/11/1986 12:00:00 AM,2.079
29/11/1986 12:00:00 AM,2.027
30/11/1986 12:00:00 AM,2.925
1/12/1986 12:00:00 AM,2.923
2/12/1986 12:00:00 AM,2.881
3/12/1986 12:00:00 AM,2.792
4/12/1986 12:00:00 AM,5.291
5/12/1986 12:00:00 AM,5.551
6/12/1986 12:00:00 AM,19.555
7/12/1986 12:00:00 AM,17.861
8/12/1986 12:00:00 AM,13.534
9/12/1986 12:00:00 AM,10.04
10/12/1986 12:00:00 AM,8.099
11/12/1986 12:00:00 AM,6.199
12/12/1986 12:00:00 AM,4.575
13/12/1986 12:00:00 AM,3.262
14/12/1986 12:00:00 AM,2.504
15/12/1986 12:00:00 AM,1.514
16/12/1986 12:00:00 AM,1.208
17/12/1986 12:00:00 AM,0.664
18/12/1986 12:00:00 AM,0.684
19/12/1986 12:00:00 AM,0.363
20/12/1986 12:00:00 AM,0.252
21/12/1986 12:00:00 AM,0.172
22/12/1986 12:00:00 AM,0.098
23/12/1986 12:00:00 AM,0.026
24/12/1986 12:00:00 AM,0.079
25/12/1986 12:00:00 AM,39.003
26/12/1986 12:00:00 AM,37.433
27/12/1986 12:00:00 AM,78.771
28/12/1986 12:00:00 AM,39.824
29/12/1986 12:00:00 AM,22.957
30/12/1986 12:00:00 AM,15.565
31/12/1986 12:00:00 AM,11.178
1/01/1987 12:00:00 AM,8.612
2/01/1987 12:00:00 AM,6.734
3/01/1987 12:00:00 AM,32.366
4/01/1987 12:00:00 AM,716.538
5/01/1987 12:00:00 AM,1591.258
6/01/1987 12:00:00 AM,488.772
7/01/1987 12:00:00 AM,173.601
8/01/1987 12:00:00 AM,108.087
9/01/1987 12:00:00 AM,100.889
10/01/1987 12:00:00 AM,94.886
11/01/1987 12:00:00 AM,75.158
12/01/1987 12:00:00 AM,79.718
13/01/1987 12:00:00 AM,54.221
14/01/1987 12:00:00 AM,48.962
15/01/1987 12:00:00 AM,36.772
16/01/1987 12:00:00 AM,25.169
17/01/1987 12:00:00 AM,18.863
18/01/1987 12:00:00 AM,25.898
19/01/1987 12:00:00 AM,24.801
20/01/1987 12:00:00 AM,16.821
21/01/1987 12:00:00 AM,12.296
22/01/1987 12:00:00 AM,10.683
23/01/1987 12:00:00 AM,11.821
24/01/1987 12:00:00 AM,19.358
25/01/1987 12:00:00 AM,15.45
26/01/1987 12:00:00 AM,10.798
27/01/1987 12:00:00 AM,10.549
28/01/1987 12:00:00 AM,13.505
29/01/1987 12:00:00 AM,165.69
30/01/1987 12:00:00 AM,355.639
31/01/1987 12:00:00 AM,137.006
1/02/1987 12:00:00 AM,93.463
2/02/1987 12:00:00 AM,60.867
3/02/1987 12:00:00 AM,40.669
4/02/1987 12:00:00 AM,28.494
5/02/1987 12:00:00 AM,22.469
6/02/1987 12:00:00 AM,17.985
7/02/1987 12:00:00 AM,14.704
8/02/1987 12:00:00 AM,11.282
9/02/1987 12:00:00 AM,8.934
10/02/1987 12:00:00 AM,7.397
11/02/1987 12:00:00 AM,6.542
12/02/1987 12:00:00 AM,6.016
13/02/1987 12:00:00 AM,5.165
14/02/1987 12:00:00 AM,4.085
15/02/1987 12:00:00 AM,3.503
16/02/1987 12:00:00 AM,3.124
17/02/1987 12:00:00 AM,2.55
18/02/1987 12:00:00 AM,1.989
19/02/1987 12:00:00 AM,1.801
20/02/1987 12:00:00 AM,1.49
21/02/1987 12:00:00 AM,1.078
22/02/1987 12:00:00 AM,0.975
23/02/1987 12:00:00 AM,0.963
24/02/1987 12:00:00 AM,0.728
25/02/1987 12:00:00 AM,0.38
26/02/1987 12:00:00 AM,0.29
27/02/1987 12:00:00 AM,0.232
28/02/1987 12:00:00 AM,0.106
1/03/1987 12:00:00 AM,0.092
2/03/1987 12:00:00 AM,0.092
3/03/1987 12:00:00 AM,0.092
4/03/1987 12:00:00 AM,0.137
5/03/1987 12:00:00 AM,51.87
6/03/1987 12:00:00 AM,76.303
7/03/1987 12:00:00 AM,110.149
8/03/1987 12:00:00 AM,86.144
9/03/1987 12:00:00 AM,54.505
10/03/1987 12:00:00 AM,36.685
11/03/1987 12:00:00 AM,25.705
12/03/1987 12:00:00 AM,20.103
13/03/1987 12:00:00 AM,16.227
14/03/1987 12:00:00 AM,11.907
15/03/1987 12:00:00 AM,9.9
16/03/1987 12:00:00 AM,8.081
17/03/1987 12:00:00 AM,5.71
18/03/1987 12:00:00 AM,5.31
19/03/1987 12:00:00 AM,4.682
20/03/1987 12:00:00 AM,4.878
21/03/1987 12:00:00 AM,4.106
22/03/1987 12:00:00 AM,2.974
23/03/1987 12:00:00 AM,2.012
24/03/1987 12:00:00 AM,1.35
25/03/1987 12:00:00 AM,1.348
26/03/1987 12:00:00 AM,0.839
27/03/1987 12:00:00 AM,0.457
28/03/1987 12:00:00 AM,0.435
29/03/1987 12:00:00 AM,0.775
30/03/1987 12:00:00 AM,1.924
31/03/1987 12:00:00 AM,1.186
1/04/1987 12:00:00 AM,0.975
2/04/1987 12:00:00 AM,0.975
3/04/1987 12:00:00 AM,0.916
4/04/1987 12:00:00 AM,0.702
5/04/1987 12:00:00 AM,0.788
6/04/1987 12:00:00 AM,1.733
7/04/1987 12:00:00 AM,2.07
8/04/1987 12:00:00 AM,1.908
9/04/1987 12:00:00 AM,1.356
10/04/1987 12:00:00 AM,0.812
11/04/1987 12:00:00 AM,0.437
12/04/1987 12:00:00 AM,0.222
13/04/1987 12:00:00 AM,0.119
14/04/1987 12:00:00 AM,0.057
15/04/1987 12:00:00 AM,0
16/04/1987 12:00:00 AM,0
17/04/1987 12:00:00 AM,0
18/04/1987 12:00:00 AM,0
19/04/1987 12:00:00 AM,0
20/04/1987 12:00:00 AM,0
21/04/1987 12:00:00 AM,0
22/04/1987 12:00:00 AM,0
23/04/1987 12:00:00 AM,0
24/04/1987 12:00:00 AM,0
25/04/1987 12:00:00 AM,0
26/04/1987 12:00:00 AM,0
27/04/1987 12:00:00 AM,0
28/04/1987 12:00:00 AM,0
29/04/1987 12:00:00 AM,0
30/04/1987 12:00:00 AM,0
1/05/1987 12:00:00 AM,0
2/05/1987 12:00:00 AM,0
3/05/1987 12:00:00 AM,0
4/05/1987 12:00:00 AM,0
5/05/1987 12:00:00 AM,0
6/05/1987 12:00:00 AM,0
7/05/1987 12:00:00 AM,0
8/05/1987 12:00:00 AM,0
9/05/1987 12:00:00 AM,0
10/05/1987 12:00:00 AM,0
11/05/1987 12:00:00 AM,0
12/05/1987 12:00:00 AM,0
13/05/1987 12:00:00 AM,0
14/05/1987 12:00:00 AM,0
15/05/1987 12:00:00 AM,0
16/05/1987 12:00:00 AM,2.113
17/05/1987 12:00:00 AM,57.505
18/05/1987 12:00:00 AM,146.638
19/05/1987 12:00:00 AM,95.57
20/05/1987 12:00:00 AM,65.859
21/05/1987 12:00:00 AM,43.81
22/05/1987 12:00:00 AM,33.595
23/05/1987 12:00:00 AM,26.768
24/05/1987 12:00:00 AM,22.563
25/05/1987 12:00:00 AM,20.094
26/05/1987 12:00:00 AM,17.979
27/05/1987 12:00:00 AM,15.568
28/05/1987 12:00:00 AM,13.991
29/05/1987 12:00:00 AM,12.192
30/05/1987 12:00:00 AM,10.456
31/05/1987 12:00:00 AM,9.637
1/06/1987 12:00:00 AM,8.147
2/06/1987 12:00:00 AM,7.881
3/06/1987 12:00:00 AM,8.364
4/06/1987 12:00:00 AM,7.592
5/06/1987 12:00:00 AM,7.498
6/06/1987 12:00:00 AM,7.498
7/06/1987 12:00:00 AM,7.316
8/06/1987 12:00:00 AM,6.615
9/06/1987 12:00:00 AM,6.366
10/06/1987 12:00:00 AM,5.729
11/06/1987 12:00:00 AM,5.492
12/06/1987 12:00:00 AM,4.547
13/06/1987 12:00:00 AM,4.16
14/06/1987 12:00:00 AM,4.112
15/06/1987 12:00:00 AM,3.632
16/06/1987 12:00:00 AM,3.463
17/06/1987 12:00:00 AM,3.027
18/06/1987 12:00:00 AM,2.927
19/06/1987 12:00:00 AM,2.872
20/06/1987 12:00:00 AM,2.46
21/06/1987 12:00:00 AM,2.379
22/06/1987 12:00:00 AM,2.379
23/06/1987 12:00:00 AM,2.555
24/06/1987 12:00:00 AM,2.548
25/06/1987 12:00:00 AM,1.979
26/06/1987 12:00:00 AM,1.304
27/06/1987 12:00:00 AM,1.34
28/06/1987 12:00:00 AM,7.227
29/06/1987 12:00:00 AM,12.126
30/06/1987 12:00:00 AM,11.787
1/07/1987 12:00:00 AM,9.732
2/07/1987 12:00:00 AM,8.431
3/07/1987 12:00:00 AM,7.285
4/07/1987 12:00:00 AM,5.602
5/07/1987 12:00:00 AM,4.161
6/07/1987 12:00:00 AM,3.441
7/07/1987 12:00:00 AM,2.678
8/07/1987 12:00:00 AM,2.379
9/07/1987 12:00:00 AM,2.339
10/07/1987 12:00:00 AM,1.919
11/07/1987 12:00:00 AM,1.774
12/07/1987 12:00:00 AM,1.428
13/07/1987 12:00:00 AM,1.348
14/07/1987 12:00:00 AM,1.313
15/07/1987 12:00:00 AM,1.01
16/07/1987 12:00:00 AM,0.721
17/07/1987 12:00:00 AM,0.656
18/07/1987 12:00:00 AM,0.486
19/07/1987 12:00:00 AM,0.457
20/07/1987 12:00:00 AM,0.434
21/07/1987 12:00:00 AM,0.309
22/07/1987 12:00:00 AM,0.29
23/07/1987 12:00:00 AM,0.276
24/07/1987 12:00:00 AM,0.282
25/07/1987 12:00:00 AM,0.169
26/07/1987 12:00:00 AM,0.092
27/07/1987 12:00:00 AM,0.092
28/07/1987 12:00:00 AM,0.786
29/07/1987 12:00:00 AM,1.148
30/07/1987 12:00:00 AM,0.837
31/07/1987 12:00:00 AM,0.664
1/08/1987 12:00:00 AM,0.469
2/08/1987 12:00:00 AM,0.396
3/08/1987 12:00:00 AM,0.247
4/08/1987 12:00:00 AM,0.173
5/08/1987 12:00:00 AM,0.098
6/08/1987 12:00:00 AM,0.063
7/08/1987 12:00:00 AM,0
8/08/1987 12:00:00 AM,0
9/08/1987 12:00:00 AM,0
10/08/1987 12:00:00 AM,0.516
11/08/1987 12:00:00 AM,1.348
12/08/1987 12:00:00 AM,3.295
13/08/1987 12:00:00 AM,3.279
14/08/1987 12:00:00 AM,2.93
15/08/1987 12:00:00 AM,2.927
16/08/1987 12:00:00 AM,2.688
